id_mutation	id_idr
114874	5911
114876	5909
114886	5911
114887	5911
114891	5909
114892	5910
114912	5911
114913	5911
114916	5909
114929	5911
114930	5911
114932	5909
114934	5910
114945	5908
114947	5911
114952	5910
114963	5911
114964	5911
114965	5911
114978	5911
114991	5911
114997	5909
115015	5911
115031	5911
115034	5909
115036	5910
115051	5911
115054	5908
115058	5908
115063	5910
115077	5911
115078	5911
115079	5911
115085	5910
115086	5910
115114	5909
115115	5909
115116	5910
115117	5910
115118	5910
115132	5911
115133	5911
115134	5911
115135	5911
115136	5908
115156	5908
115159	5909
115160	5909
115168	5911
115169	5911
115172	5908
115186	5909
115187	5910
115188	5910
115253	5911
115254	5911
115255	5911
115256	5911
115257	5911
115258	5911
115259	5911
115260	5911
115261	5911
115262	5911
115263	5911
115269	5908
115270	5908
115278	5909
115279	5909
115282	5910
115366	5911
115367	5911
115368	5911
115369	5911
115370	5911
115371	5911
115372	5911
115373	5911
115374	5911
115375	5911
115376	5911
115377	5911
115378	5911
115381	5908
115398	5909
115399	5909
115400	5909
115402	5910
115403	5910
115404	5910
115468	5911
115469	5911
115470	5911
115471	5911
115472	5911
115473	5911
115474	5911
115483	5909
115486	5910
115508	5911
115509	5911
115535	5911
115536	5908
115544	5909
115545	5909
115547	5910
115548	5910
115549	5910
115576	5911
115577	5911
115602	5911
115603	5911
213336	5911
213338	5911
213340	5910
213343	5911
213349	5909
213350	5910
213359	5910
365020	5910
365032	5911
365033	5910
365034	5911
365036	5908
365040	5911
365043	5911
365045	5911
365046	5911
365048	5911
365070	5911
365071	5911
365082	5911
365083	5911
365085	5911
365087	5910
552595	5910
579438	5909
579444	5911
579449	5910
1032304	5910
1032306	5911
1032319	5909
1032323	5911
1032324	5911
1032336	5910
1032341	5910
1032343	5911
1032355	5908
1032356	5911
1032364	5911
1032366	5911
1032376	5911
1032405	5910
1032416	5908
1032420	5911
1032423	5910
1032426	5910
1032433	5911
1032434	5911
1032439	5910
1032440	5911
1032458	5911
1032469	5911
1032476	5911
1032484	5911
1032488	5911
1032506	5911
1032521	5911
1032522	5911
1032525	5911
1032547	5911
1032548	5910
1032549	5911
1032552	5910
1032561	5908
1032564	5911
1032573	5911
1032580	5910
1032589	5909
1032594	5911
1032596	5909
1032600	5911
1032619	5910
1032620	5911
1032621	5910
1032625	5911
1032628	5909
1032634	5909
1032636	5911
1032651	5910
1032658	5908
1032661	5911
1032663	5911
1032669	5908
1604925	5911
1604926	5911
1604939	5910
386611	3686
386618	3685
386622	3684
386626	3685
386635	3684
386638	3683
386640	3683
386641	3685
386643	3684
386644	3684
386647	3684
386656	3683
386658	3685
386669	3683
386672	3683
386681	3685
386682	3685
386683	3684
386685	3683
386688	3683
386693	3685
386701	3684
582147	3684
582150	3684
582155	3685
582156	3683
1095665	3683
1095668	3683
1095669	3686
1095670	3683
1095672	3683
1095688	3684
1095694	3683
1095697	3685
1095702	3683
1095705	3683
1095712	3684
1095713	3685
1095714	3683
1095715	3683
1095720	3686
1095722	3685
1095727	3685
1095730	3685
1095734	3686
1095749	3684
1095755	3686
1095756	3683
1095758	3684
1095761	3685
1095768	3685
1095771	3684
1095777	3683
1095781	3684
1095782	3683
1095789	3684
1095790	3684
1095797	3683
1095803	3684
1095808	3686
1095814	3684
1095818	3684
1095819	3683
1095823	3683
1095828	3686
1095830	3684
1095834	3685
1095836	3684
1095838	3683
1095851	3684
1095852	3686
1095855	3685
1095860	3685
1095863	3683
1095865	3685
1095883	3686
1095884	3684
1095887	3683
1095890	3685
1095895	3683
1095907	3685
1095908	3686
1095910	3684
1095917	3683
1095920	3686
1095922	3686
1609725	3684
1609727	3683
1609733	3683
1609734	3684
1609735	3683
263666	5347
263668	5348
263691	5348
263692	5347
734405	5347
734410	5347
734416	5348
734418	5347
734426	5347
734432	5347
734444	5347
734462	5347
734470	5347
734471	5348
734472	5347
1581431	5347
1581434	5348
251056	2155
251071	2154
251072	2154
251089	2155
251091	2155
251092	2155
251093	2155
251094	2155
251098	2154
697354	2154
697361	2155
697378	2153
697395	2153
697406	2155
697411	2155
697413	2154
697414	2153
697419	2155
697424	2155
697436	2153
697437	2153
697460	2155
697477	2155
697488	2155
697500	2154
697502	2155
697504	2153
697510	2155
697511	2155
697526	2154
697529	2155
697530	2154
697532	2155
1578669	2155
476506	3621
476509	3621
476512	3621
476515	3621
476519	3621
476525	3621
476531	3621
476532	3621
595798	3621
595800	3621
1360918	3621
1360920	3621
1360921	3621
1360925	3621
1360928	3621
1360930	3621
1360933	3621
1360938	3621
1360939	3621
1360942	3621
1360945	3621
1360947	3621
1360950	3621
1360954	3621
1360956	3621
57951	692
294048	692
294060	691
294099	692
294103	691
568714	692
822614	691
822629	692
822634	692
822642	692
822651	692
822663	691
822673	692
822688	692
822691	691
822706	692
822726	692
822740	692
822776	691
822800	691
822806	691
1587936	692
17815	7196
17816	7196
17824	7200
17825	7201
17830	7196
17832	7201
17833	7196
17841	7202
17843	7193
17844	7198
17845	7194
17846	7196
17849	7200
17850	7202
17851	7202
17853	7198
17856	7200
17860	7193
17863	7201
17864	7202
17866	7196
17869	7201
17870	7192
17872	7196
17873	7196
17874	7197
17879	7200
17885	7196
17887	7198
17888	7198
17893	7197
17896	7192
17900	7196
17901	7196
17904	7202
60680	7201
60682	7202
60684	7198
60686	7202
62516	7201
63112	7202
69506	7196
69507	7202
69508	7194
69509	7196
69512	7202
69516	7192
69520	7198
69521	7198
69522	7196
69526	7195
69527	7197
69529	7196
69530	7201
69531	7196
69534	7195
69535	7195
69537	7196
69539	7198
69541	7196
69544	7198
69545	7198
69549	7199
69550	7196
82041	7196
82042	7196
124907	7201
124908	7196
124909	7196
124910	7198
124911	7201
124914	7196
124915	7196
124916	7196
124919	7194
124923	7200
124924	7198
124925	7198
124926	7200
124927	7200
124928	7202
124929	7202
124931	7200
124933	7201
124934	7202
124935	7202
124939	7195
124941	7194
124942	7196
124944	7196
124945	7199
124949	7196
124953	7198
124956	7196
124957	7195
124958	7195
124973	7199
124974	7196
124978	7197
124984	7196
124987	7200
124989	7196
124997	7196
124998	7195
125000	7198
125003	7196
125004	7199
125005	7202
125009	7202
125012	7196
125013	7196
125014	7196
125015	7196
125016	7196
125017	7200
125020	7196
125021	7200
125022	7196
125025	7202
125026	7200
125028	7201
125030	7195
125033	7202
125034	7192
125035	7195
125036	7202
125037	7194
125039	7199
125042	7196
214107	7202
214111	7196
214114	7197
214116	7197
316929	7200
316935	7198
316941	7192
316944	7195
316946	7196
316948	7192
316951	7200
316958	7198
316963	7196
316965	7202
316968	7201
316974	7198
316976	7198
316978	7202
316986	7202
316987	7197
316988	7202
316990	7196
316996	7196
317000	7196
317001	7196
317003	7202
317005	7201
317006	7199
317007	7196
317010	7200
317018	7196
317022	7196
317025	7200
317026	7200
317031	7202
317033	7192
317036	7194
317040	7193
317041	7197
317043	7198
317049	7199
317051	7195
317053	7192
317061	7196
317062	7196
317063	7196
317065	7196
317066	7196
317067	7200
317069	7202
317071	7197
317072	7197
317074	7196
317075	7202
317076	7195
317078	7202
317084	7196
317085	7192
317088	7198
317092	7201
551716	7202
551720	7202
551723	7201
551725	7197
551728	7201
551730	7202
551733	7196
556789	7197
556790	7198
556791	7201
556794	7196
558427	7202
572841	7196
572843	7196
572846	7196
572849	7196
572851	7202
572852	7192
572861	7196
572865	7197
572866	7194
572867	7202
572868	7198
572869	7201
572870	7196
572877	7197
572878	7196
572881	7197
572882	7196
572883	7197
572885	7202
572889	7196
572892	7196
572893	7197
572896	7202
572897	7196
572899	7196
572900	7202
572902	7196
572906	7201
572909	7196
572910	7198
572913	7194
572918	7196
572919	7196
572921	7200
572924	7196
572928	7197
572931	7202
572933	7202
572941	7196
572942	7196
572944	7195
572945	7196
572948	7196
889689	7194
889693	7200
889695	7192
889696	7196
889699	7198
889703	7202
889709	7202
889711	7195
889715	7196
889716	7197
889723	7199
889730	7196
889732	7198
889738	7196
889739	7196
889743	7202
889745	7196
889748	7197
889750	7196
889753	7196
889755	7193
889759	7196
889763	7196
889764	7192
889769	7195
889771	7196
889785	7196
889789	7192
889790	7196
889791	7196
889794	7196
889798	7202
889799	7198
889801	7196
889804	7202
889805	7196
889811	7202
889815	7196
889821	7202
889824	7196
889825	7196
889828	7198
889832	7202
889848	7198
889851	7196
889853	7200
889866	7198
889867	7199
889870	7196
889874	7198
889878	7196
889879	7196
889885	7202
889887	7202
889888	7198
889892	7196
889893	7196
889894	7192
889897	7202
889898	7192
889899	7202
889900	7192
889902	7198
889903	7199
889906	7197
889919	7196
889920	7197
889927	7196
889928	7194
889934	7196
889940	7196
889943	7192
889945	7200
889946	7196
889950	7196
889954	7192
889956	7202
889957	7201
889960	7200
889961	7198
889965	7197
889970	7196
889972	7201
889973	7194
889975	7196
889977	7193
889983	7196
889984	7197
889988	7201
889989	7193
889993	7195
889995	7197
889996	7192
889999	7196
890000	7192
890003	7196
890008	7196
890009	7197
890010	7202
890011	7199
890015	7200
890024	7201
890028	7196
890029	7201
890030	7202
890032	7202
890034	7196
890035	7198
890037	7197
890040	7196
890042	7196
890043	7196
890051	7202
890059	7196
890061	7198
890063	7196
890064	7197
890065	7196
890076	7194
890077	7196
890078	7202
890082	7198
890083	7199
890090	7202
890092	7192
890093	7193
890100	7196
890105	7195
890109	7202
890114	7196
890115	7196
890117	7196
890122	7193
890126	7193
890129	7196
890131	7200
890132	7196
890135	7197
890142	7200
890143	7196
890146	7202
890147	7198
890148	7202
890154	7201
890155	7195
890158	7201
890161	7196
890169	7193
890173	7199
890174	7202
890176	7194
890181	7202
890182	7198
890184	7202
890185	7200
890188	7201
890190	7195
890192	7202
890193	7202
890194	7194
890200	7196
890205	7197
890209	7202
890210	7193
890211	7196
890212	7196
890213	7202
890215	7198
890216	7201
890218	7196
890220	7196
890226	7202
890232	7192
890242	7196
890243	7202
890244	7193
890246	7197
890247	7193
890248	7196
890250	7196
890251	7196
890253	7196
890263	7196
890264	7201
890265	7198
890269	7202
890270	7202
890272	7197
890277	7196
890279	7195
890281	7196
890287	7197
890288	7201
890290	7202
890296	7198
890297	7197
890298	7198
890300	7198
890312	7196
890313	7196
890314	7196
890315	7199
890319	7192
890331	7196
890333	7192
890338	7202
890342	7199
890346	7200
890353	7199
890354	7199
890356	7196
890357	7193
890359	7197
890363	7197
890371	7197
890377	7200
890379	7202
890382	7196
890384	7196
890385	7192
890387	7196
890388	7195
890389	7196
890392	7201
890393	7201
890394	7196
890398	7193
890399	7198
890401	7196
890402	7196
890406	7202
890407	7198
890408	7196
890409	7196
890410	7196
890418	7201
890419	7198
890421	7196
890423	7198
890424	7201
890429	7201
890430	7196
890431	7197
890432	7196
890433	7195
890437	7197
890439	7194
890441	7199
890448	7202
890449	7201
890450	7196
890451	7196
890452	7200
890454	7196
890458	7198
890459	7196
890462	7192
890466	7198
890468	7196
890469	7196
890470	7202
890476	7202
890479	7193
890480	7197
890481	7196
890483	7192
890484	7198
890490	7193
890495	7196
890498	7198
890499	7200
890503	7196
890505	7196
890506	7202
890507	7201
890511	7195
890513	7196
890515	7195
890516	7194
890521	7195
890523	7202
890524	7196
890528	7198
890532	7195
890537	7202
890539	7201
890549	7196
890550	7196
890555	7196
890557	7202
890560	7201
890562	7195
890563	7200
890566	7200
890568	7196
890569	7200
890570	7200
890576	7196
890577	7198
890581	7202
890582	7193
890589	7198
890592	7198
890597	7202
890598	7196
890604	7202
890606	7196
890607	7200
890613	7202
890615	7199
890618	7202
890620	7197
890622	7196
890624	7197
890625	7196
890627	7196
890628	7201
890630	7201
890632	7200
890637	7198
890640	7198
890642	7200
890652	7197
890653	7200
890656	7200
890658	7197
890665	7196
890668	7200
890670	7196
890674	7202
890675	7196
890683	7199
890686	7200
890694	7202
890698	7200
890699	7202
890702	7196
890705	7198
890712	7198
890713	7192
890716	7192
890719	7196
890720	7196
890726	7199
890727	7196
890728	7192
890734	7197
890736	7198
890738	7196
890739	7196
890740	7197
1593402	7196
1593403	7201
1593405	7196
1593411	7201
1593415	7199
1593416	7196
1593418	7202
1593420	7196
1593422	7196
1593424	7192
1593426	7200
1593428	7202
1593433	7200
1593438	7202
1593445	7196
1593446	7194
1593453	7197
1593454	7196
1593456	7196
1593457	7192
1593458	7194
1593459	7199
1593461	7196
1593469	7196
1593471	7196
1593475	7196
1593479	7201
1593482	7196
1593484	7198
1593485	7193
1593489	7194
1593490	7195
1593491	7196
1593492	7202
1593494	7196
1593496	7196
1593497	7196
1593501	7194
1593504	7196
1593505	7200
1593508	7196
1593510	7196
1593516	7202
1593520	7202
1593523	7193
1593525	7192
1593526	7195
1593531	7196
1593532	7196
1593533	7194
1593539	7196
1593543	7201
1593544	7196
1593546	7195
1593547	7196
1593548	7201
1593554	7198
1593568	7202
1593572	7196
1593574	7192
1593578	7196
39493	106
453282	106
453327	106
1292529	106
1292555	106
1292556	106
1292561	106
1292577	106
1292589	106
1292615	106
1292630	106
245852	3318
245855	3318
245861	3318
681330	3318
681335	3318
681341	3318
681347	3318
681353	3318
681368	3318
681370	3318
681383	3318
58091	404
332959	404
332974	404
575189	404
575190	404
575191	404
937444	404
937475	404
937477	404
937487	404
937519	404
937529	404
937546	404
937548	404
937568	404
937601	404
937603	404
52719	7382
62177	7382
80976	7382
202005	7382
202011	7382
202049	7382
202065	7382
202111	7382
202112	7382
202113	7382
202114	7382
202152	7382
202171	7382
202180	7382
468496	7382
468533	7382
594365	7382
1338015	7382
1338019	7382
1338042	7382
1338107	7382
1338134	7382
1338149	7382
1628428	7382
21686	4844
21693	4844
21709	4843
134585	4844
134600	4844
134622	4843
439044	4844
439053	4844
439058	4844
439063	4844
1250818	4843
1250822	4843
1250824	4844
1250829	4844
1250832	4843
1250836	4843
1250843	4844
1250850	4843
1250857	4843
1250898	4844
1250913	4844
1250915	4844
1250928	4844
1250935	4843
1250949	4844
1621901	4843
57857	4674
208871	4670
208872	4673
208873	4660
208874	4665
208875	4668
208876	4660
208877	4660
208878	4663
208879	4670
208880	4671
208881	4663
208882	4668
410990	4660
410991	4670
410992	4673
410994	4673
410996	4674
410997	4674
410998	4663
411000	4664
411001	4668
411004	4660
411005	4674
411006	4673
411009	4663
411010	4662
411011	4660
411012	4674
411013	4670
411017	4674
411019	4671
411020	4672
411023	4660
411024	4673
411025	4666
411027	4663
411028	4674
411029	4660
411030	4663
411032	4660
411033	4666
411034	4660
411035	4670
411037	4674
411038	4674
411040	4661
411042	4664
411043	4672
411045	4660
411047	4674
411048	4660
411051	4664
411052	4674
411055	4663
411056	4664
411057	4670
411058	4672
411059	4664
411062	4663
411063	4674
411064	4663
411065	4670
411068	4673
411069	4668
411070	4674
411071	4674
411072	4670
411073	4664
411074	4663
411075	4666
411076	4660
411077	4674
411078	4660
411079	4670
411080	4672
411081	4673
411082	4663
411083	4660
411084	4674
411085	4673
411086	4667
411088	4663
411091	4663
411092	4666
411093	4673
411094	4663
411096	4666
411097	4667
411099	4674
411102	4674
411103	4666
411104	4663
411105	4663
411107	4663
411108	4670
411111	4670
411113	4660
411115	4660
411116	4667
411117	4674
411118	4663
411119	4660
411121	4674
411123	4672
411124	4660
411125	4674
411126	4673
411127	4674
411128	4674
411129	4666
411130	4674
411131	4672
411132	4663
411134	4674
411136	4663
411137	4674
411138	4674
411139	4672
411140	4663
411141	4674
411145	4674
411146	4665
411149	4668
411150	4663
411151	4674
411153	4660
411155	4663
411160	4672
411161	4660
411162	4665
411164	4673
411165	4674
411166	4660
411167	4665
411168	4660
411169	4674
411170	4674
411171	4670
411173	4670
411174	4660
411178	4669
411179	4660
411182	4675
411184	4673
411185	4661
411186	4674
411187	4674
411189	4670
411191	4660
411193	4672
411194	4666
411197	4674
411198	4662
411199	4660
411200	4673
411201	4660
411202	4665
411203	4660
411205	4673
411206	4660
411208	4660
411209	4666
411210	4660
411212	4663
411213	4660
411214	4667
411216	4668
411217	4660
411218	4662
411219	4674
411223	4660
411225	4666
411227	4664
411228	4663
411229	4674
411230	4674
411231	4673
411232	4667
411233	4666
411234	4660
411235	4670
411236	4672
411237	4663
411239	4673
411241	4674
411243	4663
411244	4673
411246	4663
411248	4660
411250	4660
411254	4674
411255	4673
411256	4662
411257	4673
411258	4675
411259	4663
411260	4660
411261	4663
411262	4665
411263	4663
411264	4660
411267	4674
411268	4672
411272	4668
411275	4660
411277	4661
411278	4673
411279	4674
411280	4663
411281	4663
411282	4672
411283	4666
411284	4674
411285	4668
411286	4674
411289	4673
411290	4663
411294	4672
411296	4663
411297	4670
411299	4673
411300	4674
411301	4674
411304	4674
411305	4662
411306	4667
411307	4660
411308	4663
411310	4660
411311	4660
411312	4667
411313	4663
411314	4663
411315	4675
411316	4660
411317	4674
411318	4673
411319	4674
411323	4674
411324	4673
411326	4673
411327	4663
411328	4674
411329	4666
411330	4673
411331	4673
411332	4663
411333	4663
411335	4660
411336	4674
411337	4663
411341	4673
411342	4662
411343	4668
411344	4670
553466	4665
553467	4673
553468	4673
553469	4663
558803	4662
586966	4663
586967	4663
586968	4665
586969	4674
586970	4674
586971	4660
586973	4674
586974	4668
586975	4673
586976	4674
586977	4673
586979	4660
586980	4674
586981	4674
586982	4660
586983	4663
586984	4663
586985	4663
586986	4663
586987	4663
586988	4665
586989	4663
586990	4674
586991	4674
586993	4674
586994	4663
1169521	4673
1169522	4660
1169523	4663
1169524	4674
1169525	4664
1169526	4664
1169527	4668
1169529	4667
1169531	4661
1169532	4674
1169533	4671
1169534	4667
1169535	4674
1169536	4674
1169538	4663
1169540	4673
1169541	4674
1169542	4674
1169543	4660
1169545	4674
1169547	4663
1169549	4673
1169550	4667
1169552	4672
1169553	4660
1169554	4669
1169555	4663
1169556	4660
1169558	4674
1169559	4660
1169560	4674
1169563	4663
1169564	4665
1169565	4673
1169566	4674
1169567	4674
1169568	4667
1169569	4673
1169570	4673
1169571	4674
1169572	4664
1169573	4670
1169574	4663
1169575	4663
1169576	4662
1169577	4672
1169579	4662
1169581	4670
1169582	4669
1169583	4670
1169585	4674
1169586	4674
1169587	4670
1169588	4665
1169589	4664
1169590	4661
1169591	4660
1169593	4671
1169594	4660
1169595	4673
1169596	4674
1169597	4673
1169598	4670
1169600	4674
1169603	4670
1169604	4672
1169605	4664
1169606	4663
1169607	4669
1169608	4660
1169609	4673
1169610	4664
1169612	4664
1169614	4668
1169615	4670
1169616	4669
1169617	4663
1169618	4666
1169620	4664
1169621	4660
1169622	4663
1169623	4670
1169625	4666
1169626	4667
1169627	4663
1169629	4671
1169630	4663
1169631	4674
1169633	4668
1169634	4674
1169635	4675
1169636	4672
1169637	4663
1169639	4660
1169640	4660
1169641	4664
1169644	4673
1169649	4674
1169650	4674
1169651	4674
1169653	4664
1169654	4663
1169656	4673
1169657	4664
1169658	4672
1169660	4672
1169661	4665
1169664	4664
1169665	4660
1169666	4665
1169668	4666
1169669	4674
1169673	4670
1169674	4660
1169675	4663
1169677	4674
1169681	4670
1169682	4674
1169684	4664
1169685	4665
1169686	4673
1169687	4674
1169688	4670
1169689	4664
1169692	4673
1169693	4664
1169694	4664
1169695	4664
1169696	4663
1169697	4672
1169698	4673
1169699	4660
1169700	4660
1169701	4664
1169702	4672
1169703	4660
1169705	4669
1169706	4673
1169707	4660
1169708	4663
1169709	4668
1169710	4668
1169711	4660
1169712	4674
1169713	4674
1169715	4674
1169716	4663
1169717	4674
1169718	4667
1169720	4670
1169721	4662
1169723	4664
1169724	4666
1169726	4673
1169727	4660
1169728	4672
1169729	4666
1169730	4663
1169731	4664
1169732	4674
1169733	4670
1169734	4674
1169735	4674
1169736	4664
1169737	4674
1169739	4674
1169740	4674
1169741	4660
1169743	4673
1169744	4670
1169746	4670
1169747	4660
1169748	4663
1169751	4660
1169753	4664
1169754	4663
1169755	4672
1169756	4674
1169757	4669
1169758	4665
1169760	4663
1169761	4660
1169762	4664
1169763	4667
1169764	4660
1169765	4674
1169766	4671
1169767	4668
1169768	4663
1169769	4674
1169770	4672
1169771	4673
1169773	4674
1169774	4672
1169775	4673
1169777	4671
1169778	4670
1169780	4663
1169784	4663
1169786	4666
1169787	4672
1169788	4664
1169789	4663
1169790	4662
1169791	4661
1169792	4660
1169793	4674
1169794	4666
1169795	4670
1169796	4674
1169797	4666
1169798	4664
1169800	4666
1169801	4664
1169802	4664
1169804	4663
1169805	4665
1169806	4664
1169807	4670
1169808	4672
1169810	4665
1169813	4670
1169814	4660
1169815	4663
1169816	4660
1169818	4670
1169819	4663
1169820	4663
1169821	4662
1169822	4667
1169823	4663
1169824	4660
1169826	4674
1169828	4660
1169829	4674
1169830	4674
1169831	4674
1169832	4665
1169833	4663
1169834	4675
1169835	4674
1169836	4674
1169839	4664
1169841	4670
1169842	4673
1169844	4663
1169845	4663
1169846	4664
1169847	4674
1169848	4674
1169849	4670
1169851	4674
1169852	4670
1169853	4660
1169854	4664
1169855	4664
1169856	4666
1169858	4663
1169860	4670
1169862	4670
1169863	4660
1169864	4662
1169865	4664
1169866	4663
1169867	4674
1169868	4663
1169871	4663
1169872	4672
1169873	4665
1169874	4674
1169877	4674
1169879	4670
1169880	4674
1169881	4660
1169882	4667
1169883	4660
1169884	4660
1169886	4673
1169888	4660
1169889	4672
1169890	4663
1169891	4673
1169892	4664
1169893	4670
1169895	4660
1169896	4668
1169898	4674
1169899	4671
1169900	4674
1169901	4674
1169902	4663
1169903	4663
1169904	4673
1169905	4663
1169908	4664
1169909	4660
1169911	4664
1169912	4660
1169913	4674
1169916	4674
1169917	4663
1169918	4665
1169919	4674
1169920	4675
1169921	4668
1169924	4663
1169925	4662
1169926	4660
1169927	4663
1169928	4670
1169932	4673
1169933	4660
1169934	4665
1169935	4663
1169936	4664
1169939	4663
1169941	4674
1169942	4672
1169943	4670
1169944	4663
1169949	4674
1169950	4660
1169951	4666
1169952	4672
1169953	4663
1169954	4663
1169956	4660
1169957	4664
1169958	4672
1169959	4660
1169960	4660
1169961	4668
1169962	4674
1169963	4666
1169965	4668
1169966	4660
1169968	4662
1169970	4674
1169971	4668
1169972	4671
1169973	4663
1169974	4668
1169975	4663
1169977	4674
1169979	4666
1169980	4660
1169981	4674
1169982	4660
1169983	4660
1169984	4672
1169986	4674
1169987	4663
1169988	4660
1169990	4663
1169992	4670
1169993	4660
1169996	4674
1169997	4660
1169998	4672
1170000	4663
1170001	4672
1170002	4663
1170003	4671
1170004	4674
1170005	4668
1170006	4669
1170008	4674
1170009	4664
1170010	4663
1170011	4673
1170012	4673
1170013	4664
1170014	4663
1170016	4674
1170017	4663
1170018	4663
1170020	4674
1170021	4674
1170023	4672
1170024	4673
1170025	4660
1170026	4674
1170027	4660
1170028	4660
1170029	4663
1170030	4674
1170031	4663
1170032	4663
1170033	4660
1170034	4673
1170035	4674
1170037	4664
1170038	4668
1170040	4664
1170041	4674
1170042	4660
1170043	4666
1170044	4661
1170046	4666
1170047	4674
1170048	4660
1170049	4674
1170052	4666
1170054	4663
1170056	4667
1170057	4664
1170058	4660
1170059	4660
1170062	4663
1170063	4673
1170064	4660
1170065	4670
1170066	4674
1170067	4673
1170068	4664
1170069	4668
1170072	4666
1170073	4674
1170074	4668
1170075	4674
1170078	4674
1170080	4674
1170081	4673
1170082	4670
1170084	4660
1170086	4674
1170087	4660
1170088	4674
1170089	4663
1170090	4674
1170091	4663
1170093	4674
1170094	4660
1170095	4663
1170096	4660
1170098	4672
1170099	4663
1170101	4666
1170102	4669
1170103	4663
1170107	4660
1170109	4674
1170110	4674
1170111	4668
1170112	4673
1170113	4674
1170114	4673
1170115	4672
1170116	4663
1170117	4666
1170118	4670
1170119	4668
1170120	4675
1170123	4660
1170124	4668
1170125	4674
1170126	4660
1170127	4674
1170128	4672
1170129	4672
1170130	4660
1170131	4667
1170132	4673
1170134	4662
1170135	4673
1170137	4668
1170138	4667
1170139	4674
1170140	4668
1170141	4674
1170142	4674
1170143	4666
1170144	4660
1170145	4660
1170146	4668
1170147	4670
1170148	4660
1170150	4667
1170152	4672
1170153	4660
1170154	4663
1170157	4670
1170158	4670
1170159	4672
1170160	4663
1170161	4673
1170162	4673
1170165	4662
1170166	4662
1170168	4673
1170169	4668
1170170	4660
1170171	4664
1170175	4669
1170176	4668
1170177	4660
1170179	4674
1170181	4674
1170182	4674
1170185	4660
1170186	4664
1170189	4670
1170191	4660
1170192	4674
1170193	4668
1170194	4673
1170195	4665
1170196	4670
1170197	4674
1170199	4663
1170200	4674
1170201	4669
1170203	4665
1170204	4674
1170207	4664
1170208	4660
1170209	4672
1170211	4660
1170212	4665
1170213	4674
1170215	4663
1170216	4669
1170217	4674
1170218	4672
1170219	4672
1170220	4660
1170221	4664
1170223	4663
1170224	4674
1170225	4661
1170227	4666
1170228	4674
1170230	4665
1170232	4660
1170233	4674
1170234	4674
1170235	4672
1170237	4672
1170238	4663
1170240	4667
1170241	4666
1170243	4660
1170244	4663
1170245	4673
1170246	4674
1170247	4664
1170250	4670
1170251	4674
1170252	4673
1170253	4662
1170254	4673
1170255	4660
1170256	4663
1170257	4670
1170258	4667
1170259	4668
1170261	4663
1170262	4660
1170264	4663
1170265	4660
1170266	4668
1170267	4674
1170268	4666
1170269	4662
1170270	4660
1170271	4673
1170272	4668
1170274	4660
1170275	4663
1170276	4673
1170278	4674
1170279	4663
1170280	4666
1170283	4665
1170284	4663
1170285	4660
1170286	4663
1170287	4663
1170288	4672
1170289	4674
1170290	4660
1170291	4670
1170292	4672
1170293	4668
1170297	4674
1170298	4670
1170300	4674
1170301	4660
1170302	4660
1170304	4660
1170307	4660
1170308	4663
1170310	4663
1170311	4664
1170312	4663
1170313	4666
1170314	4667
1170315	4674
1170316	4665
1170317	4663
1170318	4663
1170319	4674
1170320	4674
1170321	4660
1170322	4663
1170323	4664
1170324	4660
1170326	4674
1170329	4663
1170331	4666
1170332	4664
1170333	4666
1170335	4674
1170336	4670
1170337	4663
1170338	4660
1170340	4660
1170342	4670
1170344	4665
1170345	4673
1170346	4663
1170347	4663
1170348	4662
1170349	4674
1170350	4674
1170352	4670
1170353	4660
1170354	4660
1170355	4674
1170357	4673
1170359	4674
1170361	4660
1170364	4668
1170366	4674
1170367	4662
1170368	4663
1170369	4663
1170370	4666
1170371	4660
1170372	4674
1170373	4673
1170375	4668
1170377	4674
1170378	4660
1170380	4660
1170382	4663
1170383	4668
1170385	4660
1170386	4672
1170387	4663
1170388	4664
1170389	4663
1170390	4674
1170391	4674
1170392	4662
1170393	4672
1170394	4674
1170396	4670
1170398	4663
1170400	4672
1170401	4672
1170402	4663
1170403	4663
1170408	4663
1170409	4674
1170410	4663
1170411	4674
1170412	4660
1170413	4660
1170414	4668
1615894	4664
1615897	4674
1615900	4664
1615902	4660
1615903	4674
1615904	4668
1615908	4666
1615911	4660
1615914	4660
1615915	4670
1615916	4670
1615918	4672
1615919	4664
1615920	4660
1615921	4662
1615922	4674
1615925	4674
1615927	4660
1615928	4675
1615929	4660
1615930	4660
1615931	4670
1615932	4674
1615933	4663
1615934	4673
1615936	4670
1615938	4660
1615941	4660
1615942	4672
18402	6504
18463	6504
62528	6504
69904	6504
69916	6504
126926	6504
127024	6504
127027	6504
127123	6504
127148	6504
127229	6504
127274	6504
127275	6504
127308	6504
127309	6504
127320	6504
214236	6504
214340	6504
214341	6504
214361	6504
214378	6504
498710	6504
498766	6504
598664	6504
1425485	6504
1425567	6504
1425578	6504
1425606	6504
1425611	6504
375371	7098
375372	7098
375375	7095
375377	7097
375383	7098
375385	7098
375394	7099
375401	7094
375403	7095
375408	7098
375431	7099
375433	7095
375439	7098
375447	7099
375455	7096
375457	7098
375458	7097
375462	7099
375465	7096
375470	7099
375471	7093
375474	7097
552859	7095
552860	7095
580848	7093
580849	7095
580852	7098
1063478	7096
1063479	7095
1063486	7093
1063487	7099
1063493	7096
1063504	7098
1063506	7097
1063508	7096
1063514	7097
