id_mutation	id_disease
216046	101
216076	101
216094	101
216102	101
216130	101
216133	101
216138	101
26445	101
26283	101
26264	101
26185	101
26136	101
216286	101
216301	101
22383	101
215920	101
22384	101
215928	101
22385	101
22386	101
22382	101
215900	101
22372	101
22373	101
158703	101
215855	101
215858	101
22380	101
22381	101
22387	101
22388	101
33968	101
22389	101
22390	101
22392	101
164542	101
164541	101
164540	101
164544	101
164545	101
259559	101
164563	101
164570	101
164569	101
164568	101
164566	101
164562	101
164561	101
164560	101
164559	101
164557	101
164556	101
164555	101
164554	101
164553	101
164571	101
164552	101
164551	101
164550	101
164548	101
164547	101
164520	101
164519	101
164524	101
164533	101
164532	101
164531	101
164530	101
164529	101
164527	101
164510	101
164514	101
164513	101
215747	101
164511	101
215768	101
164506	101
164505	101
164504	101
164517	101
164518	101
164535	101
164538	101
164537	101
164536	101
164270	101
22454	101
22455	101
22456	101
22457	101
22458	101
22459	101
22460	101
22461	101
22462	101
22463	101
22435	101
22436	101
22437	101
22442	101
22443	101
22444	101
22445	101
22446	101
22447	101
22448	101
22449	101
22450	101
22451	101
22452	101
22453	101
22464	101
22434	101
22432	101
22433	101
22420	101
22421	101
22422	101
22423	101
22424	101
22425	101
22426	101
22427	101
22428	101
22429	101
22430	101
22431	101
259036	101
164254	101
164253	101
164252	101
164251	101
164248	101
164247	101
164244	101
164243	101
164240	101
164237	101
164255	101
3678	101
3691	101
25738	101
164261	101
164260	101
25707	101
25684	101
164257	101
164256	101
164227	101
164226	101
164234	101
164232	101
164231	101
164230	101
22400	101
22403	101
22404	101
22405	101
22407	101
164525	101
164973	101
164972	101
164971	101
164970	101
164969	101
164968	101
164967	101
164974	101
164975	101
149994	101
149993	101
149992	101
164952	101
164850	101
164851	101
149913	101
164966	101
164965	101
149914	101
164976	101
164977	101
150006	101
150005	101
150004	101
164978	101
164941	101
164940	101
164963	101
164936	101
164937	101
164938	101
164939	101
164964	101
164942	101
164959	101
164958	101
164949	101
164957	101
164950	101
164956	101
164955	101
164954	101
164951	101
164960	101
164946	101
164943	101
164944	101
164962	101
164961	101
164945	101
164947	101
164948	101
164935	101
164934	101
164933	101
164932	101
164852	101
164855	101
164924	101
164925	101
164926	101
164927	101
164928	101
164929	101
164930	101
164931	101
164854	101
164953	101
164690	101
164685	101
164687	101
164688	101
164689	101
164691	101
164692	101
164693	101
164694	101
164696	101
164698	101
164699	101
164684	101
164681	101
164680	101
164666	101
164668	101
164669	101
164670	101
164672	101
164674	101
164676	101
164677	101
164678	101
164679	101
164700	101
164822	101
164823	101
164824	101
164825	101
27422	101
27428	101
164813	101
164814	101
164815	101
164816	101
164818	101
164820	101
164821	101
164826	101
164643	101
204632	101
204631	101
164642	101
164641	101
164647	101
164649	101
164650	101
164652	101
164653	101
164654	101
164656	101
164657	101
164658	101
164659	101
164637	101
164636	101
164634	101
164633	101
164632	101
164660	101
164661	101
164662	101
164663	101
164665	101
164638	101
164639	101
164640	101
164848	101
164846	101
3201	101
164845	101
164835	101
3207	101
3208	101
3209	101
3210	101
164844	101
164843	101
164849	101
164834	101
164847	101
164842	101
164841	101
3218	101
164838	101
3217	101
164827	101
164837	101
3212	101
3213	101
164840	101
164839	101
3216	101
164831	101
150109	101
164828	101
164833	101
164832	101
22280	102
149801	102
149793	102
149823	102
149830	102
3193	102
256777	102
149904	102
149971	102
22280	103
22280	104
149801	104
132286	104
149793	104
255090	104
255102	104
259230	104
42568	104
255174	104
255086	104
37055	104
19799	104
255205	104
255094	104
255116	104
255085	104
255369	104
255315	104
163778	104
132290	104
149831	104
258042	104
176539	104
216733	104
177576	104
178222	104
256820	104
178221	104
256846	104
3446	104
217670	104
178223	104
217669	104
217668	104
33678	104
27470	104
27471	104
27472	104
178220	104
161586	104
22280	105
186024	105
149801	105
260197	105
149822	105
149809	105
149799	105
149858	105
201978	105
202099	105
256785	105
149806	105
149819	105
149850	105
149817	105
149881	105
149826	105
149878	105
149903	105
149905	105
149800	105
149861	105
149860	105
149828	105
149940	105
149991	105
202062	105
202173	105
202075	105
149811	105
149922	105
149887	105
149815	105
149876	105
149832	105
149928	105
256806	105
150203	105
150054	105
149848	105
150380	105
150180	105
256781	105
211572	105
149795	105
29066	105
29717	105
149796	105
22280	106
186150	106
186149	106
215464	106
186044	106
204621	106
149801	106
149822	106
149809	106
175951	106
149799	106
149858	106
256785	106
149806	106
149819	106
149850	106
149817	106
149881	106
149838	106
149826	106
149878	106
149903	106
149905	106
149800	106
149861	106
149860	106
149828	106
149940	106
149991	106
149811	106
149922	106
149887	106
149815	106
149876	106
149832	106
149928	106
256806	106
150203	106
150054	106
149848	106
230085	106
150380	106
150180	106
256781	106
258914	106
186152	106
26323	106
215618	106
175312	106
215958	106
41333	106
157819	106
157868	106
137357	106
25996	106
261480	106
214801	106
51963	106
52033	106
52025	106
52026	106
52027	106
52028	106
52029	106
52030	106
52031	106
52032	106
52034	106
52023	106
52035	106
52036	106
52037	106
52024	106
52022	106
52011	106
52004	106
52005	106
52006	106
52007	106
52008	106
52009	106
52010	106
52012	106
52021	106
52013	106
52014	106
52015	106
52016	106
52017	106
52018	106
52019	106
52020	106
52003	106
52002	106
52001	106
51953	106
51954	106
52000	106
51955	106
51956	106
51957	106
51989	106
51981	106
51982	106
51983	106
51984	106
51985	106
51986	106
51987	106
51988	106
51990	106
51991	106
51992	106
51993	106
51994	106
51995	106
51996	106
51997	106
51998	106
51999	106
51980	106
51979	106
51978	106
51977	106
51958	106
51959	106
51960	106
51961	106
51962	106
51964	106
51965	106
51966	106
51967	106
51968	106
51969	106
51970	106
51971	106
51972	106
51973	106
51974	106
51975	106
51976	106
263624	106
186151	106
139938	106
157901	106
151415	106
238508	106
238509	106
238513	106
238516	106
35221	106
35218	106
35219	106
35220	106
35222	106
35217	106
228890	106
35223	106
236176	106
35212	106
241141	106
35211	106
48384	106
35260	106
35216	106
35213	106
35214	106
35224	106
241134	106
238017	106
35215	106
241139	106
263845	106
35225	106
35239	106
35240	106
35241	106
35242	106
35243	106
35244	106
35245	106
35246	106
34822	106
35247	106
35248	106
35249	106
238613	106
35250	106
35251	106
223708	106
35238	106
35237	106
35236	106
207587	106
154758	106
35227	106
241132	106
35228	106
35229	106
35230	106
35231	106
233835	106
35232	106
35233	106
35234	106
35235	106
35226	106
157406	106
238617	106
263851	106
234696	106
207589	106
35253	106
263842	106
207588	106
263848	106
263849	106
156725	106
263850	106
231083	106
209310	106
236432	106
228359	106
37950	106
157308	106
185961	106
163521	106
238625	106
42091	106
48063	106
158827	106
260727	106
263950	106
254465	106
35252	106
238113	106
35254	106
238538	106
238548	106
238547	106
238546	106
238545	106
238544	106
238543	106
238542	106
238541	106
238540	106
238539	106
238537	106
238550	106
238536	106
238535	106
238534	106
238533	106
238532	106
238531	106
238530	106
238529	106
238528	106
238527	106
238549	106
238089	106
231716	106
238557	106
238088	106
238556	106
238555	106
239692	106
238554	106
238553	106
238552	106
238551	106
35255	106
238525	106
238559	106
238094	106
238382	106
238381	106
238379	106
238377	106
238375	106
238090	106
238091	106
238092	106
238093	106
238095	106
238398	106
238096	106
131303	106
238099	106
165058	106
35259	106
238104	106
238106	106
6484	106
238112	106
238397	106
238399	106
238524	106
238470	106
35261	106
238502	106
238501	106
238498	106
238497	106
238496	106
238495	106
238491	106
238486	106
238467	106
238420	106
238466	106
209699	106
238443	106
238441	106
238440	106
238439	106
238432	106
238430	106
238425	106
238421	106
238558	106
238526	106
238560	106
238603	106
238581	106
238032	106
238561	106
238580	106
238579	106
238578	106
238589	106
238577	106
238049	106
238053	106
238576	106
238582	106
238574	106
238598	106
127815	106
238034	106
238600	106
238043	106
238597	106
238601	106
238602	106
236055	106
227414	106
238596	106
238045	106
238575	106
35257	106
4771	106
238568	106
238564	106
238608	106
35256	106
238569	106
238570	106
238563	106
238571	106
238565	106
35258	106
238567	106
238605	106
238572	106
238562	106
238573	106
238566	106
22280	107
203131	107
210647	107
203133	107
203134	107
210664	107
210646	107
210665	107
210666	107
3613	107
186126	107
145333	107
243852	107
22280	108
149801	108
149799	108
149806	108
149819	108
149850	108
149817	108
149838	108
149823	108
149794	108
149830	108
149910	108
22282	108
149833	108
149886	108
149868	108
149892	108
149965	108
149836	108
22291	108
150030	108
150187	108
22280	109
184438	109
235313	109
22280	110
184438	110
235313	110
127478	110
22280	111
206646	111
184438	111
235313	111
190632	111
182234	111
231523	111
207739	111
261754	111
261756	111
182201	111
213054	111
182212	111
207777	111
231528	111
231515	111
35503	111
4921	111
206752	111
206756	111
207813	111
31151	111
213058	111
213056	111
182229	111
240639	111
206770	111
231518	111
6457	111
231517	111
231524	111
231526	111
261757	111
207776	111
207778	111
22280	112
184438	112
235313	112
127478	112
22280	113
25902	113
39256	113
22280	114
161218	114
202039	114
210361	114
44819	114
22280	115
227146	115
22280	116
229995	116
140806	116
3520	116
232076	116
222982	116
48989	116
48990	116
49056	116
49057	116
49058	116
49059	116
49060	116
49061	116
49023	116
48992	116
48978	116
48979	116
48980	116
48981	116
48982	116
48983	116
48984	116
48985	116
48986	116
48987	116
48988	116
48991	116
49055	116
49022	116
49054	116
49004	116
49029	116
49030	116
49031	116
49005	116
49032	116
49033	116
49034	116
49035	116
49053	116
48999	116
49003	116
49036	116
49037	116
49002	116
49001	116
49038	116
49039	116
49040	116
49006	116
49028	116
49007	116
49027	116
49021	116
49020	116
49019	116
49018	116
49017	116
49016	116
49015	116
49024	116
49025	116
49014	116
49013	116
49012	116
49011	116
49010	116
49026	116
49009	116
49008	116
49000	116
49062	116
48994	116
48995	116
49044	116
49049	116
48993	116
49045	116
49050	116
49043	116
49051	116
49047	116
48998	116
49046	116
49048	116
49052	116
49042	116
49041	116
48997	116
48996	116
22244	116
22280	117
3501	117
165302	117
22280	118
132716	118
38930	118
134276	118
262328	118
215584	118
215725	118
215740	118
149838	118
210738	118
157811	118
174453	118
174629	118
132451	118
150020	118
174737	118
174756	118
7993	118
161248	118
198352	118
170954	118
175369	118
215587	118
170874	118
215722	118
215728	118
175067	118
215736	118
25867	118
170948	118
25636	118
215727	118
146739	118
132348	118
56135	118
56134	118
56133	118
56132	118
56131	118
56130	118
56129	118
56128	118
56127	118
56126	118
56125	118
56124	118
56123	118
56122	118
56121	118
56120	118
56119	118
56118	118
56136	118
56193	118
56192	118
56191	118
56190	118
56189	118
56188	118
56187	118
56186	118
56194	118
56195	118
56196	118
56202	118
56201	118
56200	118
56199	118
56198	118
56197	118
56185	118
56147	118
56182	118
56176	118
56175	118
56174	118
56173	118
56172	118
56171	118
56170	118
56177	118
56142	118
56138	118
56181	118
56180	118
56179	118
56146	118
56178	118
56139	118
56140	118
56141	118
56169	118
56154	118
56144	118
56153	118
56152	118
56145	118
56137	118
56184	118
56151	118
56150	118
56149	118
56148	118
56155	118
56168	118
56167	118
56166	118
56143	118
56165	118
56164	118
56156	118
56163	118
56162	118
56161	118
56160	118
56159	118
56158	118
56157	118
56183	118
132640	118
132776	118
149830	118
161233	118
161327	118
242826	118
27004	118
132400	118
171276	118
171799	118
134233	118
213807	118
149532	118
27905	118
35751	118
179711	118
3472	118
217674	118
27703	118
34144	118
22280	119
203166	119
208055	119
221641	119
222980	119
222981	119
191203	119
191160	119
191057	119
213310	119
146699	119
208076	119
191153	119
208294	119
191209	119
190853	119
203126	119
191342	119
191446	119
190971	119
211936	119
211968	119
211991	119
191572	119
190905	119
191420	119
191361	119
191013	119
192322	119
191369	119
192825	119
191144	119
190904	119
191041	119
51326	119
51275	119
51274	119
51273	119
51276	119
51306	119
51307	119
51324	119
51325	119
51310	119
51323	119
51278	119
51299	119
51296	119
51321	119
51354	119
51297	119
51320	119
51298	119
51355	119
51300	119
51353	119
51319	119
51301	119
51302	119
51303	119
51304	119
51356	119
51357	119
51295	119
51294	119
51279	119
51286	119
51280	119
51351	119
51281	119
51282	119
51283	119
51284	119
51285	119
51287	119
51293	119
51288	119
51352	119
51289	119
51322	119
51290	119
51291	119
51292	119
51327	119
51339	119
51328	119
51305	119
51344	119
51345	119
51346	119
51347	119
51308	119
51329	119
51309	119
51350	119
51317	119
51342	119
51316	119
51315	119
51314	119
51318	119
51349	119
51313	119
51312	119
51311	119
51343	119
51348	119
51277	119
51332	119
51337	119
51335	119
51338	119
51334	119
51333	119
51336	119
51340	119
51331	119
51330	119
51341	119
4064	119
211955	119
191019	119
192526	119
191609	119
191434	119
191464	119
191815	119
191433	119
191756	119
192732	119
153537	119
190930	119
191284	119
190942	119
190849	119
191046	119
4079	119
191432	119
263554	119
194299	119
221938	119
204255	119
200301	119
199394	119
189299	119
211945	119
192846	119
149330	119
221948	119
222457	119
193252	119
193542	119
192694	119
223208	119
194353	119
195927	119
156909	119
189278	119
221925	119
191512	119
154046	119
149329	119
66799	119
66823	119
66749	119
66824	119
66748	119
66746	119
66747	119
66750	119
66745	119
66744	119
66743	119
66822	119
66825	119
66826	119
66751	119
66821	119
66827	119
66752	119
66753	119
66791	119
66808	119
66798	119
66797	119
66800	119
66795	119
66801	119
66802	119
66803	119
66804	119
66805	119
66806	119
66807	119
66809	119
66820	119
66810	119
66811	119
66812	119
66813	119
66814	119
66815	119
66816	119
66817	119
66818	119
66819	119
66754	119
66792	119
66796	119
66767	119
66768	119
66769	119
66770	119
66771	119
66788	119
66772	119
66773	119
66774	119
66775	119
66776	119
66787	119
66794	119
66786	119
66793	119
66785	119
66784	119
66783	119
66782	119
66781	119
66780	119
66779	119
66778	119
66789	119
66777	119
66766	119
66758	119
66760	119
66761	119
66756	119
66755	119
66759	119
66762	119
66757	119
66790	119
66764	119
66765	119
66763	119
194398	119
220599	119
227306	119
4106	119
194249	119
213353	119
49513	119
49510	119
49531	119
49564	119
49567	119
49512	119
49509	119
49550	119
49508	119
49514	119
49563	119
49551	119
49568	119
49557	119
49553	119
49566	119
49559	119
49569	119
49511	119
49554	119
49502	119
49556	119
49562	119
49570	119
49558	119
49565	119
49560	119
49561	119
49555	119
49571	119
49572	119
49552	119
49507	119
49524	119
49495	119
49494	119
49537	119
49506	119
49500	119
49523	119
49492	119
49547	119
49525	119
49538	119
49546	119
49545	119
49544	119
49543	119
49542	119
49515	119
49488	119
49539	119
49497	119
49496	119
49529	119
49541	119
49522	119
49535	119
49548	119
49493	119
49528	119
49516	119
49530	119
49517	119
49491	119
49503	119
49504	119
49527	119
49490	119
49532	119
49518	119
49519	119
49536	119
49499	119
49489	119
49533	119
49498	119
49549	119
49526	119
49520	119
49501	119
49505	119
49521	119
49534	119
49540	119
156906	119
191530	119
189295	119
221923	119
194372	119
194272	119
4107	119
194236	119
194278	119
194342	119
149347	119
189316	119
200324	119
222638	119
222473	119
204256	119
66896	119
66895	119
66897	119
66850	119
66898	119
66894	119
66849	119
66899	119
66893	119
66900	119
66892	119
66662	119
66891	119
66890	119
66901	119
66889	119
66888	119
66887	119
66886	119
66885	119
66884	119
66883	119
66882	119
66881	119
66880	119
66904	119
66848	119
66689	119
66844	119
66845	119
66846	119
66847	119
66902	119
66912	119
66911	119
66688	119
66910	119
66909	119
66908	119
66907	119
66687	119
66906	119
66905	119
66878	119
66903	119
66879	119
66876	119
66877	119
66667	119
66673	119
66862	119
66672	119
66861	119
66671	119
66670	119
66669	119
66860	119
66668	119
66859	119
66843	119
66666	119
66856	119
66665	119
66858	119
66658	119
66659	119
66664	119
66660	119
66855	119
66661	119
66857	119
66663	119
66674	119
66863	119
66864	119
66675	119
66875	119
66686	119
66851	119
66874	119
66685	119
66684	119
66873	119
66683	119
66682	119
66853	119
66854	119
66681	119
66680	119
66679	119
66872	119
66871	119
66870	119
66869	119
66868	119
66678	119
66677	119
66867	119
66676	119
66866	119
66865	119
66852	119
66710	119
66830	119
66711	119
66735	119
66699	119
66709	119
66736	119
66737	119
66698	119
66738	119
66697	119
66739	119
66740	119
66696	119
66695	119
66694	119
66741	119
66708	119
66742	119
66828	119
66693	119
66707	119
66706	119
66829	119
66712	119
66713	119
66703	119
66722	119
66723	119
66720	119
66724	119
66725	119
66726	119
66727	119
66702	119
66719	119
66728	119
66718	119
66717	119
66714	119
66729	119
66730	119
66716	119
66715	119
66704	119
66701	119
66731	119
66732	119
66733	119
66700	119
66734	119
66721	119
66691	119
66835	119
66834	119
66705	119
66841	119
66838	119
66692	119
66833	119
66837	119
66842	119
66840	119
66690	119
66836	119
66831	119
66832	119
66839	119
222377	119
189265	119
200967	119
73047	119
73044	119
73104	119
73049	119
73106	119
73050	119
73105	119
73043	119
73107	119
73109	119
73110	119
73111	119
73112	119
73113	119
73114	119
73115	119
73116	119
73117	119
73051	119
73046	119
73045	119
73108	119
73048	119
73087	119
73083	119
73094	119
73095	119
73073	119
73096	119
73097	119
73069	119
73082	119
73072	119
73088	119
73054	119
73089	119
73085	119
73090	119
73091	119
73092	119
73093	119
73071	119
73055	119
73084	119
73070	119
73076	119
73081	119
73061	119
73039	119
73079	119
73060	119
73078	119
73064	119
73063	119
73075	119
73077	119
73098	119
73040	119
73041	119
73103	119
73062	119
73042	119
73038	119
73052	119
73059	119
73074	119
73099	119
73100	119
73033	119
73056	119
73068	119
73080	119
73034	119
73053	119
73035	119
73036	119
73067	119
73057	119
73101	119
73058	119
73037	119
73102	119
73066	119
73065	119
73086	119
50675	119
50673	119
50674	119
50676	119
50677	119
50672	119
50662	119
50663	119
50664	119
50665	119
50666	119
50667	119
50668	119
50669	119
50670	119
50671	119
50661	119
50595	119
50596	119
50646	119
50597	119
50598	119
50599	119
50645	119
50600	119
50601	119
50602	119
50603	119
50604	119
50644	119
50643	119
50606	119
50607	119
50594	119
50593	119
50647	119
50648	119
50658	119
50657	119
50656	119
50655	119
50654	119
50653	119
50652	119
50651	119
50650	119
50649	119
50608	119
50609	119
50627	119
50624	119
50638	119
50625	119
50626	119
50637	119
50628	119
50610	119
50636	119
50635	119
50634	119
50629	119
50633	119
50632	119
50631	119
50630	119
50623	119
50622	119
50621	119
50611	119
50612	119
50613	119
50614	119
50615	119
50616	119
50617	119
50618	119
50642	119
50619	119
50641	119
50640	119
50620	119
50639	119
50605	119
50659	119
50660	119
62846	119
62917	119
62847	119
62843	119
62845	119
62844	119
62916	119
62842	119
62841	119
62840	119
62839	119
62862	119
62838	119
62848	119
62887	119
62915	119
62914	119
62858	119
62857	119
62899	119
62900	119
62901	119
62902	119
62903	119
62856	119
62860	119
62855	119
62904	119
62905	119
62854	119
62853	119
62906	119
62907	119
62908	119
62909	119
62861	119
62910	119
62852	119
62851	119
62911	119
62850	119
62897	119
62849	119
62913	119
62912	119
62895	119
62837	119
62869	119
62836	119
62882	119
62870	119
62881	119
62880	119
62879	119
62878	119
62877	119
62876	119
62871	119
62872	119
62875	119
62874	119
62873	119
62883	119
62884	119
62866	119
62835	119
62834	119
62833	119
62863	119
62896	119
62864	119
62859	119
62885	119
62894	119
62865	119
62867	119
62893	119
62892	119
62891	119
62890	119
62889	119
62888	119
62868	119
62886	119
62898	119
185435	119
192441	119
200412	119
223219	119
223223	119
223236	119
185461	119
189277	119
227184	119
192607	119
200793	119
149343	119
200436	119
201088	119
221932	119
211516	119
7621	119
196707	119
194845	119
189311	119
189324	119
189302	119
260684	119
154185	119
38808	119
189287	119
149333	119
189327	119
222170	119
222076	119
189276	119
227182	119
220756	119
212266	119
153581	119
204451	119
149383	119
3190	119
189279	119
189328	119
212265	119
223316	119
189426	119
189407	119
189381	119
189437	119
168393	119
206304	119
212983	119
189399	119
4032	119
201072	119
153666	119
185579	119
189266	119
189336	119
189429	119
189312	119
189301	119
189271	119
189290	119
189395	119
189315	119
189323	119
189272	119
189375	119
38853	119
189369	119
189353	119
189355	119
189348	119
168601	119
189309	119
223179	119
189269	119
189306	119
189350	119
189270	119
189283	119
195991	119
222022	119
189284	119
222161	119
227209	119
185539	119
222681	119
220880	119
38919	119
222126	119
213347	119
201230	119
248124	119
212571	119
29839	119
200794	119
201253	119
221090	119
220879	119
185624	119
222683	119
30792	119
222684	119
221088	119
201254	119
185652	119
201252	119
201357	119
4033	119
38911	119
197572	119
222682	119
223299	119
189460	119
197600	119
189319	119
189462	119
189461	119
189390	119
153671	119
212264	119
189459	119
189330	119
189331	119
189341	119
189452	119
189392	119
197733	119
189391	119
197734	119
189380	119
189451	119
189457	119
189362	119
189456	119
189455	119
189378	119
189370	119
197603	119
189454	119
189379	119
189458	119
189360	119
189453	119
189404	119
189419	119
189408	119
189406	119
189298	119
189421	119
189420	119
189422	119
197577	119
189425	119
189423	119
189424	119
189405	119
189396	119
183453	119
189433	119
189435	119
189436	119
189394	119
189393	119
189403	119
189434	119
35080	120
35082	120
35081	120
35107	120
4820	120
35105	120
35104	120
236279	120
236278	120
236249	120
236254	120
236255	120
236256	120
236277	120
263748	120
263747	120
35089	120
35101	120
35106	120
35108	120
35109	120
35110	120
35111	120
35118	120
35119	120
263763	120
263761	120
263755	120
263760	120
263759	120
263751	120
35080	121
35082	121
35081	121
240473	122
239317	122
41694	122
127887	122
143233	122
40191	122
8665	122
240473	123
240465	123
240469	123
240482	123
240467	123
240470	123
240486	123
240487	123
240483	123
240481	123
240476	123
240473	124
240469	124
157811	124
157815	124
157838	124
157837	124
157836	124
157830	124
157817	124
157915	124
157946	124
157980	124
210551	124
210548	124
157902	124
257401	124
257396	124
157828	124
157867	124
158175	124
257395	124
157818	124
157839	124
158192	124
158036	124
158243	124
4395	124
204616	125
204617	125
204619	125
186031	125
186030	125
204618	125
190648	125
204616	126
204619	126
204621	126
204616	127
186409	127
204619	127
204620	127
206079	127
205790	127
206084	127
215459	127
204621	127
8869	127
149822	127
42737	127
206082	127
42582	127
248833	127
248804	127
248806	127
248834	127
248813	127
248826	127
248827	127
42584	127
42637	127
43026	127
42787	127
42994	127
43113	127
42782	127
43878	127
42601	127
43347	127
42928	127
43099	127
42944	127
44053	127
42793	127
43815	127
43686	127
43760	127
249011	127
213483	127
42568	127
175818	127
152774	127
152838	127
42700	127
152675	127
42648	127
4476	127
152648	127
152679	127
163780	127
152949	127
152728	127
152736	127
152791	127
152800	127
164496	127
248801	127
26497	127
186476	127
43355	127
257374	127
257360	127
157720	127
22780	127
44567	127
44031	127
210766	127
157669	127
35263	127
206080	127
206081	127
238626	127
257029	127
35265	127
44575	127
44573	127
35264	127
181023	127
185964	127
185965	127
185966	127
185962	127
31432	127
256760	127
185963	127
204616	128
204619	128
190650	128
215479	128
215491	128
42737	128
42582	128
248833	128
248804	128
248806	128
248834	128
248813	128
248826	128
248827	128
42584	128
42637	128
43026	128
42787	128
42994	128
43113	128
42782	128
43878	128
42601	128
43347	128
42928	128
43099	128
42944	128
44053	128
42793	128
43815	128
43686	128
190652	128
43760	128
249011	128
186069	128
31012	128
203007	128
176349	128
43027	128
44565	128
43877	128
248802	128
238445	128
215494	128
249137	128
205826	128
44560	128
42566	128
204616	129
205791	129
205804	129
204617	129
204619	129
205814	129
205820	129
204627	129
206079	129
204649	129
190672	129
204623	129
190650	129
206090	129
204660	129
205807	129
205796	129
206152	129
205798	129
206084	129
205812	129
205797	129
206089	129
190651	129
206144	129
204641	129
206173	129
190648	129
206087	129
203373	129
257880	129
206085	129
205817	129
190683	129
190652	129
190673	129
205249	129
190671	129
190647	129
190646	129
203385	129
190670	129
206118	129
210980	129
211051	129
190658	129
243813	129
190675	129
203396	129
206154	129
206155	129
206175	129
211044	129
190695	129
190701	129
190681	129
210981	129
210983	129
189646	129
210997	129
190684	129
211572	129
210988	129
190674	129
210992	129
210982	129
7651	129
211054	129
211017	129
211057	129
190700	129
211052	129
210987	129
206143	129
211010	129
210995	129
7685	129
74734	129
74733	129
74735	129
37739	129
37738	129
37737	129
37736	129
74741	129
74740	129
74739	129
74738	129
74737	129
74736	129
74743	129
74742	129
74751	129
74744	129
74789	129
74809	129
74808	129
74807	129
74806	129
74805	129
74804	129
74803	129
74802	129
74801	129
74800	129
74799	129
74798	129
74797	129
74796	129
74795	129
74794	129
74793	129
74792	129
74791	129
74810	129
74811	129
74812	129
211069	129
211007	129
211043	129
211053	129
211055	129
211058	129
211068	129
211070	129
74817	129
74816	129
211071	129
211072	129
74815	129
74814	129
74813	129
74790	129
74788	129
74745	129
74787	129
74764	129
74763	129
74762	129
74761	129
74760	129
74759	129
74758	129
74757	129
74756	129
74755	129
74754	129
74753	129
74752	129
74750	129
74749	129
74748	129
74747	129
74746	129
74765	129
74766	129
74767	129
74778	129
74786	129
74785	129
74784	129
74783	129
74782	129
74781	129
74780	129
74779	129
74777	129
74768	129
74776	129
74775	129
74774	129
74773	129
74772	129
74771	129
74770	129
74769	129
74222	129
74163	129
74154	129
74155	129
74156	129
74157	129
74158	129
74159	129
74160	129
74161	129
74162	129
74164	129
74175	129
74165	129
74166	129
74167	129
74168	129
74169	129
74170	129
74171	129
74172	129
74173	129
74153	129
74152	129
74151	129
74150	129
74138	129
74139	129
74140	129
74141	129
74142	129
74143	129
74144	129
74145	129
74146	129
74147	129
74148	129
74149	129
74174	129
74176	129
74221	129
74210	129
74201	129
74202	129
74203	129
74204	129
74205	129
74206	129
74207	129
74208	129
74209	129
74211	129
74177	129
74212	129
74213	129
74214	129
74215	129
74216	129
74217	129
74218	129
74219	129
74220	129
74200	129
74199	129
74198	129
74197	129
74178	129
74179	129
74180	129
74181	129
74182	129
74183	129
74184	129
74185	129
74186	129
74187	129
74188	129
74189	129
74190	129
74191	129
74192	129
74193	129
74194	129
74195	129
74196	129
210998	129
242080	129
7688	129
190679	129
6288	129
6299	129
6317	129
6319	129
6348	129
204630	129
261938	129
4401	129
189645	129
4279	129
161400	129
204616	130
204619	130
210749	130
210756	130
204616	131
204617	131
204619	131
204623	131
204624	131
204628	131
204616	132
204622	132
204623	132
190650	132
186410	132
262328	132
215461	132
204629	132
204624	132
32131	132
190652	132
158885	132
132348	132
259435	132
170252	132
242826	132
202063	132
158887	132
3752	132
210788	132
27650	132
27601	132
163147	132
204616	133
204617	133
204644	133
204621	133
204641	133
204624	133
204643	133
204626	133
31017	133
204642	133
204616	134
205791	134
205804	134
204617	134
204619	134
186210	134
186424	134
205814	134
186423	134
186236	134
205820	134
205816	134
204620	134
204627	134
186076	134
186025	134
186064	134
204649	134
186230	134
186158	134
204622	134
186093	134
186270	134
186296	134
186346	134
186347	134
204677	134
186345	134
186024	134
186343	134
186344	134
186407	134
186408	134
204644	134
186342	134
186416	134
186349	134
186348	134
186083	134
186332	134
186333	134
186199	134
186038	134
186330	134
186443	134
186331	134
186329	134
186153	134
186444	134
186442	134
186440	134
186441	134
186421	134
186420	134
186445	134
186272	134
186422	134
186437	134
186438	134
186439	134
186082	134
186327	134
186023	134
186328	134
162770	134
186191	134
186375	134
186430	134
186262	134
186376	134
243875	134
198942	134
162800	134
186267	134
162916	134
186397	134
186396	134
128391	134
204674	134
236338	134
236337	134
236339	134
236336	134
237604	134
237590	134
237613	134
237592	134
254803	134
237601	134
237611	134
237609	134
254802	134
237612	134
236380	134
237610	134
215507	134
128528	134
237726	134
237725	134
204616	135
204617	135
204619	135
204620	135
204627	135
204649	135
204622	135
204677	135
204644	135
186149	135
186415	135
186029	135
186414	135
204623	135
186162	135
186336	135
186335	135
186334	135
186337	135
186386	135
204660	135
209336	135
209337	135
186385	135
162770	135
186387	135
186388	135
186384	135
204669	135
204671	135
204670	135
204694	135
74934	135
74926	135
74927	135
74928	135
74929	135
74930	135
74931	135
74932	135
74933	135
74960	135
74935	135
74924	135
74959	135
74937	135
74938	135
74939	135
74940	135
74941	135
74942	135
74943	135
74925	135
74922	135
74923	135
74945	135
74903	135
74904	135
74905	135
74906	135
74907	135
74908	135
74909	135
74910	135
74911	135
74912	135
74913	135
74914	135
74915	135
74916	135
74917	135
74918	135
74919	135
74920	135
74921	135
74944	135
74936	135
74976	135
74961	135
74955	135
74977	135
74975	135
74962	135
74974	135
74973	135
74956	135
74972	135
74946	135
