id_mutation	id_insource	id_source
61769	165212	1
61770	165212	1
61771	165212	1
61772	165212	1
61773	165212	1
61774	165212	1
61775	165212	1
61776	165212	1
61777	165212	1
61778	165212	1
61779	165212	1
61780	165212	1
61781	165212	1
61782	165212	1
61783	165212	1
61784	165212	1
61785	165212	1
61786	165212	1
61787	165212	1
61788	165212	1
61789	165212	1
61790	165212	1
61791	165212	1
61792	165212	1
61793	165212	1
61794	165212	1
61795	165212	1
61796	165212	1
61797	165212	1
61798	165212	1
61799	165212	1
61800	165212	1
61801	165212	1
61802	165212	1
61803	165212	1
61804	165212	1
61805	165212	1
61806	165212	1
61807	165212	1
61808	165212	1
61809	165212	1
61810	165212	1
61811	165212	1
61812	165212	1
61813	178315	1
61814	178315	1
61815	178315	1
61816	178315	1
61817	178315	1
61818	178315	1
61819	178315	1
61820	178315	1
61821	178315	1
61822	178315	1
61823	178315	1
61824	178315	1
61825	178315	1
61826	178315	1
61827	178315	1
61828	178315	1
61829	178315	1
61830	178315	1
61831	178315	1
61832	178315	1
61833	178315	1
61834	178315	1
61835	178315	1
61836	178315	1
61837	178315	1
61838	178315	1
61839	178315	1
61840	178315	1
61841	178315	1
61842	178315	1
61843	178315	1
61844	178315	1
61845	178315	1
61846	178315	1
61847	178315	1
61848	178315	1
61849	178315	1
61850	178315	1
61851	178315	1
61852	178315	1
61853	178315	1
61854	178315	1
61855	178315	1
61856	178315	1
61857	178315	1
61858	178315	1
61859	178315	1
61860	178315	1
61861	178315	1
61862	178315	1
61863	178315	1
61864	178315	1
61865	178315	1
61866	178315	1
61867	178315	1
61868	178315	1
61869	178315	1
61870	178315	1
61871	178315	1
61872	178315	1
61873	178315	1
61874	178315	1
61875	178315	1
61876	178315	1
61877	178315	1
61878	178315	1
61879	178315	1
61880	178315	1
61881	178315	1
61882	178315	1
61883	178315	1
61884	178315	1
61885	178315	1
61886	178315	1
61887	178315	1
61888	178315	1
61889	178315	1
61890	178315	1
61891	178315	1
61892	178315	1
61893	178315	1
61894	178315	1
61895	178315	1
61896	178315	1
61897	178315	1
61898	163091	1
61899	163091	1
61900	163091	1
61901	163091	1
61902	163091	1
61903	163091	1
61904	163091	1
61905	163091	1
61906	163091	1
61907	163091	1
61908	163091	1
61909	163091	1
61910	163091	1
61911	163091	1
61912	163091	1
61913	163091	1
61914	163091	1
61915	163091	1
61916	163091	1
61917	163091	1
61918	163091	1
61919	163091	1
61920	163091	1
61921	163091	1
61922	163091	1
61923	163091	1
61924	163091	1
61925	163091	1
61926	163091	1
61927	163091	1
61928	163091	1
61929	163091	1
61930	163091	1
61931	163091	1
61932	163091	1
61933	163091	1
61934	163091	1
61935	163091	1
61936	163091	1
61937	163091	1
61938	163091	1
61939	163091	1
61940	163091	1
61941	163091	1
61942	163091	1
61943	163091	1
61944	163091	1
61945	163091	1
61946	163091	1
61947	163091	1
61948	163091	1
61949	163091	1
61950	163091	1
61951	163091	1
61952	163091	1
61953	163091	1
61954	163091	1
61955	163091	1
61956	163091	1
61957	163091	1
61958	163091	1
61959	163091	1
61960	163091	1
61961	163091	1
61962	163091	1
61963	163091	1
61964	163091	1
61965	163091	1
61966	163091	1
61967	163091	1
61968	163091	1
61969	163091	1
61970	163091	1
61971	163091	1
61972	163091	1
61973	163091	1
61974	163091	1
61975	163091	1
61976	163091	1
61977	163091	1
61978	163091	1
61979	163091	1
61980	163091	1
61981	163091	1
61982	163091	1
61983	167299	1
61984	167299	1
61985	167299	1
61986	167299	1
61987	167299	1
61988	167299	1
61989	167299	1
61990	167299	1
61991	167299	1
61992	167299	1
61993	167299	1
61994	167299	1
61995	167299	1
61996	167299	1
61997	167299	1
61998	167299	1
61999	167299	1
62000	167299	1
62001	167299	1
62002	167299	1
62003	167299	1
62004	167299	1
62005	167299	1
62006	167299	1
62007	167299	1
62008	167299	1
62009	167299	1
62010	167299	1
62011	167299	1
62012	167299	1
62013	167299	1
62014	167299	1
62015	167299	1
62016	167299	1
62017	167299	1
62018	167299	1
62019	167299	1
62020	167299	1
62021	167299	1
62022	167299	1
62023	167299	1
62024	167299	1
62025	167299	1
62026	167299	1
62027	167299	1
62028	167299	1
62029	167299	1
62030	167299	1
62031	167299	1
62032	167299	1
62033	167299	1
62034	167299	1
62035	167299	1
62036	167299	1
62037	167299	1
62038	167299	1
62039	167299	1
62040	167299	1
62041	167299	1
62042	167299	1
62043	167299	1
62044	167299	1
62045	167299	1
62046	167299	1
62047	167299	1
62048	167299	1
62049	167299	1
62050	167299	1
62051	167299	1
62052	167299	1
62053	167299	1
62054	167299	1
62055	167299	1
62056	167299	1
62057	167299	1
62058	167299	1
62059	167299	1
62060	167299	1
62061	167299	1
62062	167299	1
62063	167299	1
62064	167299	1
62065	167299	1
62066	167299	1
62067	167299	1
62068	167161	1
62069	167161	1
62070	167161	1
62071	167161	1
62072	167161	1
62073	167161	1
62074	167161	1
62075	167161	1
62076	167161	1
62077	167161	1
62078	167161	1
62079	167161	1
62080	167161	1
62081	167161	1
62082	167161	1
62083	167161	1
62084	167161	1
62085	167161	1
62086	167161	1
62087	167161	1
62088	167161	1
62089	167161	1
62090	167161	1
62091	167161	1
62092	167161	1
62093	167161	1
62094	167161	1
62095	167161	1
62096	167161	1
62097	167161	1
62098	167161	1
62099	167161	1
62100	167161	1
62101	167161	1
62102	167161	1
62103	167161	1
62104	167161	1
62105	167161	1
62106	167161	1
62107	167161	1
62108	167161	1
62109	167161	1
62110	167161	1
62111	167161	1
62112	167161	1
62113	167161	1
62114	167161	1
62115	167161	1
62116	167161	1
62117	167161	1
62118	167161	1
62119	167161	1
62120	167161	1
62121	167161	1
62122	167161	1
62123	167161	1
62124	167161	1
62125	167161	1
62126	167161	1
62127	167161	1
62128	167161	1
62129	167161	1
62130	167161	1
62131	167161	1
62132	167161	1
62133	167161	1
62134	167161	1
62135	167161	1
62136	167161	1
62137	167161	1
62138	167161	1
62139	167161	1
62140	167161	1
62141	167161	1
62142	167161	1
62143	167161	1
62144	167161	1
62145	167161	1
62146	167161	1
62147	167161	1
62148	167161	1
62149	167161	1
62150	167161	1
62151	167161	1
62152	167161	1
62153	167296	1
62154	167296	1
62155	167296	1
62156	167296	1
62157	167296	1
62158	167296	1
62159	167296	1
62160	167296	1
62161	167296	1
62162	167296	1
62163	167296	1
62164	167296	1
62165	167296	1
62166	167296	1
62167	167296	1
62168	167296	1
62169	167296	1
62170	167296	1
62171	167296	1
62172	167296	1
62173	167296	1
62174	167296	1
62175	167296	1
62176	167296	1
62177	167296	1
62178	167296	1
62179	167296	1
62180	167296	1
62181	167296	1
62182	167296	1
62183	167296	1
62184	167296	1
62185	167296	1
62186	167296	1
62187	167296	1
62188	167296	1
62189	167296	1
62190	167296	1
62191	167296	1
62192	167296	1
62193	167296	1
62194	167296	1
62195	167296	1
62196	167296	1
62197	167296	1
62198	167296	1
62199	167296	1
62200	167296	1
62201	167296	1
62202	167296	1
62203	167296	1
62204	167296	1
62205	167296	1
62206	167296	1
62207	167296	1
62208	167296	1
62209	167296	1
62210	167296	1
62211	167296	1
62212	167296	1
62213	167296	1
62214	167296	1
62215	167296	1
62216	167296	1
62217	167296	1
62218	167296	1
62219	167296	1
62220	167296	1
62221	167296	1
62222	167296	1
62223	167296	1
62224	167296	1
62225	167296	1
62226	167296	1
62227	167296	1
62228	167296	1
62229	167296	1
62230	167296	1
62231	167296	1
62232	167296	1
62233	167296	1
62234	167296	1
62235	167296	1
62236	167296	1
62237	167296	1
62238	167007	1
62239	167007	1
62240	167007	1
62241	167007	1
62242	167007	1
62243	167007	1
62244	167007	1
62245	167007	1
62246	167007	1
62247	167007	1
62248	167007	1
62249	167007	1
62250	167007	1
62251	167007	1
62252	167007	1
62253	167007	1
62254	167007	1
62255	167007	1
62256	167007	1
62257	167007	1
62258	167007	1
62259	167007	1
62260	167007	1
62261	167007	1
62262	167007	1
62263	167007	1
62264	167007	1
62265	167007	1
62266	167007	1
62267	167007	1
62268	167007	1
62269	167007	1
62270	167007	1
62271	167007	1
62272	167007	1
62273	167007	1
62274	167007	1
62275	167007	1
62276	167007	1
62277	167007	1
62278	167007	1
62279	167007	1
62280	167007	1
62281	167007	1
62282	167007	1
62283	167007	1
62284	167007	1
62285	167007	1
62286	167007	1
62287	167007	1
62288	167007	1
62289	167007	1
62290	167007	1
62291	167007	1
62292	167007	1
62293	167007	1
62294	167007	1
62295	167007	1
62296	167007	1
62297	167007	1
62298	167007	1
62299	167007	1
62300	167007	1
62301	167007	1
62302	167007	1
62303	167007	1
62304	167007	1
62305	167007	1
62306	167007	1
62307	167007	1
62308	167007	1
62309	167007	1
62310	167007	1
62311	167007	1
62312	167007	1
62313	167007	1
62314	167007	1
62315	167007	1
62316	167007	1
62317	167007	1
62318	167007	1
62319	167007	1
62320	167007	1
62321	167007	1
62322	167007	1
62323	167294	1
62324	167294	1
62325	167294	1
62326	167294	1
62327	167294	1
62328	167294	1
62329	167294	1
62330	167294	1
62331	167294	1
62332	167294	1
62333	167294	1
62334	167294	1
62335	167294	1
62336	167294	1
62337	167294	1
62338	167294	1
62339	167294	1
62340	167294	1
62341	167294	1
62342	167294	1
62343	167294	1
62344	167294	1
62345	167294	1
62346	167294	1
62347	167294	1
62348	167294	1
62349	167294	1
62350	167294	1
62351	167294	1
62352	167294	1
62353	167294	1
62354	167294	1
62355	167294	1
62356	167294	1
62357	167294	1
62358	167294	1
62359	167294	1
62360	167294	1
62361	167294	1
62362	167294	1
62363	167294	1
62364	167294	1
62365	167294	1
62366	167294	1
62367	167294	1
62368	167294	1
62369	167294	1
62370	167294	1
62371	167294	1
62372	167294	1
62373	167294	1
62374	167294	1
62375	167294	1
62376	167294	1
62377	167294	1
62378	167294	1
62379	167294	1
62380	167294	1
62381	167294	1
62382	167294	1
62383	167294	1
62384	167294	1
62385	167294	1
62386	167294	1
62387	167294	1
62388	167294	1
62389	167294	1
62390	167294	1
62391	167294	1
62392	167294	1
62393	167294	1
62394	167294	1
62395	167294	1
62396	167294	1
62397	167294	1
62398	167294	1
62399	167294	1
62400	167294	1
62401	167294	1
62402	167294	1
62403	167294	1
62404	167294	1
62405	167294	1
62406	167294	1
62407	167294	1
62408	167681	1
62409	167681	1
62410	167681	1
62411	167681	1
62412	167681	1
62413	167681	1
62414	167681	1
62415	167681	1
62416	167681	1
62417	167681	1
62418	167681	1
62419	167681	1
62420	167681	1
62421	167681	1
62422	167681	1
62423	167681	1
62424	167681	1
62425	167681	1
62426	167681	1
62427	167681	1
62428	167681	1
62429	167681	1
62430	167681	1
62431	167681	1
62432	167681	1
62433	167681	1
62434	167681	1
62435	167681	1
62436	167681	1
62437	167681	1
62438	167681	1
62439	167681	1
62440	167681	1
62441	167681	1
62442	167681	1
62443	167681	1
62444	167681	1
62445	167681	1
62446	167681	1
62447	167681	1
62448	167681	1
62449	167681	1
62450	167681	1
62451	167681	1
62452	167681	1
62453	167681	1
62454	167681	1
62455	167681	1
62456	167681	1
62457	167681	1
62458	167681	1
62459	167681	1
62460	167681	1
62461	167681	1
62462	167681	1
62463	167681	1
62464	167681	1
62465	167681	1
62466	167681	1
62467	167681	1
62468	167681	1
62469	167681	1
62470	167681	1
62471	167681	1
62472	167681	1
62473	167681	1
62474	167681	1
62475	167681	1
62476	167681	1
62477	167681	1
62478	167681	1
62479	167681	1
62480	167681	1
62481	167681	1
62482	167681	1
62483	167681	1
62484	167681	1
62485	167681	1
62486	167681	1
62487	167681	1
62488	167681	1
62489	167681	1
62490	167681	1
62491	167681	1
62492	167681	1
62493	183281	1
62494	183281	1
62495	183281	1
62496	183281	1
62497	183281	1
62498	183281	1
62499	183281	1
62500	183281	1
62501	183281	1
62502	183281	1
62503	183281	1
62504	183281	1
62505	183281	1
62506	183281	1
62507	183281	1
62508	183281	1
62509	183281	1
62510	183281	1
62511	183281	1
62512	183281	1
62513	183281	1
62514	183281	1
62515	183281	1
62516	183281	1
62517	183281	1
62518	183281	1
62519	183281	1
62520	183281	1
62521	183281	1
62522	183281	1
62523	183281	1
62524	183281	1
62525	183281	1
62526	183281	1
62527	183281	1
62528	183281	1
62529	183281	1
62530	183281	1
62531	183281	1
62532	183281	1
62533	183281	1
62534	183281	1
62535	183281	1
62536	183281	1
62537	183281	1
62538	183281	1
62539	183281	1
62540	183281	1
62541	183281	1
62542	183281	1
62543	183281	1
62544	183281	1
62545	183281	1
62546	183281	1
62547	183281	1
62548	183281	1
62549	183281	1
62550	183281	1
62551	183281	1
62552	183281	1
62553	183281	1
62554	183281	1
62555	183281	1
62556	183281	1
62557	183281	1
62558	183281	1
62559	183281	1
62560	183281	1
62561	183281	1
62562	183281	1
62563	183281	1
62564	183281	1
62565	183281	1
62566	183281	1
62567	183281	1
62568	183281	1
62569	183281	1
62570	183281	1
62571	183281	1
62572	183281	1
62573	183281	1
62574	183281	1
62575	183281	1
62576	183281	1
62577	183281	1
62578	188888	1
62579	188888	1
62580	188888	1
62581	188888	1
62582	188888	1
62583	188888	1
62584	188888	1
62585	188888	1
62586	188888	1
62587	188888	1
62588	188888	1
62589	188888	1
62590	188888	1
62591	188888	1
62592	188888	1
62593	188888	1
62594	188888	1
62595	188888	1
62596	188888	1
62597	188888	1
62598	188888	1
62599	188888	1
62600	188888	1
62601	188888	1
62602	188888	1
62603	188888	1
62604	188888	1
62605	188888	1
62606	188888	1
62607	188888	1
62608	188888	1
62609	188888	1
62610	188888	1
62611	188888	1
62612	188888	1
62613	188888	1
62614	188888	1
62615	188888	1
62616	188888	1
62617	188888	1
62618	188888	1
62619	188888	1
62620	188888	1
62621	188888	1
62622	188888	1
62623	188888	1
62624	188888	1
62625	188888	1
62626	188888	1
62627	188888	1
62628	188888	1
62629	188888	1
62630	188888	1
62631	188888	1
62632	188888	1
62633	188888	1
62634	188888	1
62635	188888	1
62636	188888	1
62637	188888	1
62638	188888	1
62639	188888	1
62640	188888	1
62641	188888	1
62642	188888	1
62643	188888	1
62644	188888	1
62645	188888	1
62646	188888	1
62647	188888	1
62648	188888	1
62649	188888	1
62650	188888	1
62651	188888	1
62652	188888	1
62653	188888	1
62654	188888	1
62655	188888	1
62656	188888	1
62657	188888	1
62658	188888	1
62659	188888	1
62660	188888	1
62661	188888	1
62662	188888	1
62663	190215	1
62664	190215	1
62665	190215	1
62666	190215	1
62667	190215	1
62668	190215	1
62669	190215	1
62670	190215	1
62671	190215	1
62672	190215	1
62673	190215	1
62674	190215	1
62675	190215	1
62676	190215	1
62677	190215	1
62678	190215	1
62679	190215	1
62680	190215	1
62681	190215	1
62682	190215	1
62683	190215	1
62684	190215	1
62685	190215	1
62686	190215	1
62687	190215	1
62688	190215	1
62689	190215	1
62690	190215	1
62691	190215	1
62692	190215	1
62693	190215	1
62694	190215	1
62695	190215	1
62696	190215	1
62697	190215	1
62698	190215	1
62699	190215	1
62700	190215	1
62701	190215	1
62702	190215	1
62703	190215	1
62704	190215	1
62705	190215	1
62706	190215	1
62707	190215	1
62708	190215	1
62709	190215	1
62710	190215	1
62711	190215	1
62712	190215	1
62713	190215	1
62714	190215	1
62715	190215	1
62716	190215	1
62717	190215	1
62718	190215	1
62719	190215	1
62720	190215	1
62721	190215	1
62722	190215	1
62723	190215	1
62724	190215	1
62725	190215	1
62726	190215	1
62727	190215	1
62728	190215	1
62729	190215	1
62730	190215	1
62731	190215	1
62732	190215	1
62733	190215	1
62734	190215	1
62735	190215	1
62736	190215	1
62737	190215	1
62738	190215	1
62739	190215	1
62740	190215	1
62741	190215	1
62742	190215	1
62743	190215	1
62744	190215	1
62745	190215	1
62746	190215	1
62747	190215	1
62748	191133	1
62749	191133	1
62750	191133	1
62751	191133	1
62752	191133	1
62753	191133	1
62754	191133	1
62755	191133	1
62756	191133	1
62757	191133	1
62758	191133	1
62759	191133	1
62760	191133	1
62761	191133	1
62762	191133	1
62763	191133	1
62764	191133	1
62765	191133	1
62766	191133	1
62767	191133	1
62768	191133	1
62769	191133	1
62770	191133	1
62771	191133	1
62772	191133	1
62773	191133	1
62774	191133	1
62775	191133	1
62776	191133	1
62777	191133	1
62778	191133	1
62779	191133	1
62780	191133	1
62781	191133	1
62782	191133	1
62783	191133	1
62784	191133	1
62785	191133	1
62786	191133	1
62787	191133	1
62788	191133	1
62789	191133	1
62790	191133	1
62791	191133	1
62792	191133	1
62793	191133	1
62794	191133	1
62795	191133	1
62796	191133	1
62797	191133	1
62798	191133	1
62799	191133	1
62800	191133	1
62801	191133	1
62802	191133	1
62803	191133	1
62804	191133	1
62805	191133	1
62806	191133	1
62807	191133	1
62808	191133	1
62809	191133	1
62810	191133	1
62811	191133	1
62812	191133	1
62813	191133	1
62814	191133	1
62815	191133	1
62816	191133	1
62817	191133	1
62818	191133	1
62819	191133	1
62820	191133	1
62821	191133	1
62822	191133	1
62823	191133	1
62824	191133	1
62825	191133	1
62826	191133	1
62827	191133	1
62828	191133	1
62829	191133	1
62830	191133	1
62831	191133	1
62832	191133	1
62833	191566	1
62834	191566	1
62835	191566	1
62836	191566	1
62837	191566	1
62838	191566	1
62839	191566	1
62840	191566	1
62841	191566	1
62842	191566	1
62843	191566	1
62844	191566	1
62845	191566	1
62846	191566	1
62847	191566	1
62848	191566	1
62849	191566	1
62850	191566	1
62851	191566	1
62852	191566	1
62853	191566	1
62854	191566	1
62855	191566	1
62856	191566	1
62857	191566	1
62858	191566	1
62859	191566	1
62860	191566	1
62861	191566	1
62862	191566	1
62863	191566	1
62864	191566	1
62865	191566	1
62866	191566	1
62867	191566	1
62868	191566	1
62869	191566	1
62870	191566	1
62871	191566	1
62872	191566	1
62873	191566	1
62874	191566	1
62875	191566	1
62876	191566	1
62877	191566	1
62878	191566	1
62879	191566	1
62880	191566	1
62881	191566	1
62882	191566	1
62883	191566	1
62884	191566	1
62885	191566	1
62886	191566	1
62887	191566	1
62888	191566	1
62889	191566	1
62890	191566	1
62891	191566	1
62892	191566	1
62893	191566	1
62894	191566	1
62895	191566	1
62896	191566	1
62897	191566	1
62898	191566	1
62899	191566	1
62900	191566	1
62901	191566	1
62902	191566	1
62903	191566	1
62904	191566	1
62905	191566	1
62906	191566	1
62907	191566	1
62908	191566	1
62909	191566	1
62910	191566	1
62911	191566	1
62912	191566	1
62913	191566	1
62914	191566	1
62915	191566	1
62916	191566	1
62917	191566	1
62918	193216	1
62919	193216	1
62920	193216	1
62921	193216	1
62922	193216	1
62923	193216	1
62924	193216	1
62925	193216	1
62926	193216	1
62927	193216	1
62928	193216	1
62929	193216	1
62930	193216	1
62931	193216	1
62932	193216	1
62933	193216	1
62934	193216	1
62935	193216	1
62936	193216	1
62937	193216	1
62938	193216	1
62939	193216	1
62940	193216	1
62941	193216	1
62942	193216	1
62943	193216	1
62944	193216	1
62945	193216	1
62946	193216	1
62947	193216	1
62948	193216	1
62949	193216	1
62950	193216	1
62951	193216	1
62952	193216	1
62953	193216	1
62954	193216	1
62955	193216	1
62956	193216	1
62957	193216	1
62958	193216	1
62959	193216	1
62960	193216	1
62961	193216	1
62962	193216	1
62963	193216	1
62964	193216	1
62965	193216	1
62966	193216	1
62967	193216	1
62968	193216	1
62969	193216	1
62970	193216	1
62971	193216	1
62972	193216	1
62973	193216	1
62974	193216	1
62975	193216	1
62976	193216	1
62977	193216	1
62978	193216	1
62979	193216	1
62980	193216	1
62981	193216	1
62982	193216	1
62983	193216	1
62984	193216	1
62985	193216	1
62986	193216	1
62987	193216	1
62988	193216	1
62989	193216	1
62990	193216	1
62991	193216	1
62992	193216	1
62993	193216	1
62994	193216	1
62995	193216	1
62996	193216	1
62997	193216	1
62998	193216	1
62999	193216	1
63000	193216	1
63001	193216	1
63002	193216	1
63003	193503	1
63004	193503	1
63005	193503	1
63006	193503	1
63007	193503	1
63008	193503	1
63009	193503	1
63010	193503	1
63011	193503	1
63012	193503	1
63013	193503	1
63014	193503	1
63015	193503	1
63016	193503	1
63017	193503	1
63018	193503	1
63019	193503	1
63020	193503	1
63021	193503	1
63022	193503	1
63023	193503	1
63024	193503	1
63025	193503	1
63026	193503	1
63027	193503	1
63028	193503	1
63029	193503	1
63030	193503	1
63031	193503	1
63032	193503	1
63033	193503	1
63034	193503	1
63035	193503	1
63036	193503	1
63037	193503	1
63038	193503	1
63039	193503	1
63040	193503	1
63041	193503	1
63042	193503	1
63043	193503	1
63044	193503	1
63045	193503	1
63046	193503	1
63047	193503	1
63048	193503	1
63049	193503	1
63050	193503	1
63051	193503	1
63052	193503	1
63053	193503	1
63054	193503	1
63055	193503	1
63056	193503	1
63057	193503	1
63058	193503	1
63059	193503	1
63060	193503	1
63061	193503	1
63062	193503	1
63063	193503	1
63064	193503	1
63065	193503	1
63066	193503	1
63067	193503	1
63068	193503	1
63069	193503	1
63070	193503	1
63071	193503	1
63072	193503	1
63073	193503	1
63074	193503	1
63075	193503	1
63076	193503	1
63077	193503	1
63078	193503	1
63079	193503	1
63080	193503	1
63081	193503	1
63082	193503	1
63083	193503	1
63084	193503	1
63085	193503	1
63086	193503	1
63087	193503	1
63088	193667	1
63089	193667	1
63090	193667	1
63091	193667	1
63092	193667	1
63093	193667	1
63094	193667	1
63095	193667	1
63096	193667	1
63097	193667	1
63098	193667	1
63099	193667	1
63100	193667	1
63101	193667	1
63102	193667	1
63103	193667	1
63104	193667	1
63105	193667	1
63106	193667	1
63107	193667	1
63108	193667	1
63109	193667	1
63110	193667	1
63111	193667	1
63112	193667	1
63113	193667	1
63114	193667	1
63115	193667	1
63116	193667	1
63117	193667	1
63118	193667	1
63119	193667	1
63120	193667	1
63121	193667	1
63122	193667	1
63123	193667	1
63124	193667	1
63125	193667	1
63126	193667	1
63127	193667	1
63128	193667	1
63129	193667	1
63130	193667	1
63131	193667	1
63132	193667	1
63133	193667	1
63134	193667	1
63135	193667	1
63136	193667	1
63137	193667	1
63138	193667	1
63139	193667	1
63140	193667	1
63141	193667	1
63142	193667	1
63143	193667	1
63144	193667	1
63145	193667	1
63146	193667	1
63147	193667	1
63148	193667	1
63149	193667	1
63150	193667	1
63151	193667	1
63152	193667	1
63153	193667	1
63154	193667	1
63155	193667	1
63156	193667	1
63157	193667	1
63158	193667	1
63159	193667	1
63160	193667	1
63161	193667	1
63162	193667	1
63163	193667	1
63164	193667	1
63165	193667	1
63166	193667	1
63167	193667	1
63168	193667	1
63169	193667	1
63170	193667	1
63171	193667	1
63172	193667	1
63173	196562	1
63174	196562	1
63175	196562	1
63176	196562	1
63177	196562	1
63178	196562	1
63179	196562	1
63180	196562	1
63181	196562	1
63182	196562	1
63183	196562	1
63184	196562	1
63185	196562	1
63186	196562	1
63187	196562	1
63188	196562	1
63189	196562	1
63190	196562	1
63191	196562	1
63192	196562	1
63193	196562	1
63194	196562	1
63195	196562	1
63196	196562	1
63197	196562	1
63198	196562	1
63199	196562	1
63200	196562	1
63201	196562	1
63202	196562	1
63203	196562	1
63204	196562	1
63205	196562	1
63206	196562	1
63207	196562	1
63208	196562	1
63209	196562	1
63210	196562	1
63211	196562	1
63212	196562	1
63213	196562	1
63214	196562	1
63215	196562	1
63216	196562	1
63217	196562	1
63218	196562	1
63219	196562	1
63220	196562	1
63221	196562	1
63222	196562	1
63223	196562	1
63224	196562	1
63225	196562	1
63226	196562	1
63227	196562	1
63228	196562	1
63229	196562	1
63230	196562	1
63231	196562	1
63232	196562	1
63233	196562	1
63234	196562	1
63235	196562	1
63236	196562	1
63237	196562	1
63238	196562	1
63239	196562	1
63240	196562	1
63241	196562	1
63242	196562	1
63243	196562	1
63244	196562	1
63245	196562	1
63246	196562	1
63247	196562	1
63248	196562	1
63249	196562	1
63250	196562	1
63251	196562	1
63252	196562	1
63253	196562	1
63254	196562	1
63255	196562	1
63256	196562	1
63257	196562	1
63258	197069	1
63259	197069	1
63260	197069	1
63261	197069	1
63262	197069	1
63263	197069	1
63264	197069	1
63265	197069	1
63266	197069	1
63267	197069	1
63268	197069	1
63269	197069	1
63270	197069	1
63271	197069	1
63272	197069	1
63273	197069	1
63274	197069	1
63275	197069	1
63276	197069	1
63277	197069	1
63278	197069	1
63279	197069	1
63280	197069	1
63281	197069	1
63282	197069	1
63283	197069	1
63284	197069	1
63285	197069	1
63286	197069	1
63287	197069	1
63288	197069	1
63289	197069	1
63290	197069	1
63291	197069	1
63292	197069	1
63293	197069	1
63294	197069	1
63295	197069	1
63296	197069	1
63297	197069	1
63298	197069	1
63299	197069	1
63300	197069	1
63301	197069	1
63302	197069	1
63303	197069	1
63304	197069	1
63305	197069	1
63306	197069	1
63307	197069	1
63308	197069	1
63309	197069	1
63310	197069	1
63311	197069	1
63312	197069	1
63313	197069	1
63314	197069	1
63315	197069	1
63316	197069	1
63317	197069	1
63318	197069	1
63319	197069	1
63320	197069	1
63321	197069	1
63322	197069	1
63323	197069	1
63324	197069	1
63325	197069	1
63326	197069	1
63327	197069	1
63328	197069	1
63329	197069	1
63330	197069	1
63331	197069	1
63332	197069	1
63333	197069	1
63334	197069	1
63335	197069	1
63336	197069	1
63337	197069	1
63338	197069	1
63339	197069	1
63340	197069	1
63341	197069	1
63342	197069	1
63343	197357	1
63344	197357	1
63345	197357	1
63346	197357	1
63347	197357	1
63348	197357	1
63349	197357	1
63350	197357	1
63351	197357	1
63352	197357	1
63353	197357	1
63354	197357	1
63355	197357	1
63356	197357	1
63357	197357	1
63358	197357	1
63359	197357	1
63360	197357	1
63361	197357	1
63362	197357	1
63363	197357	1
63364	197357	1
63365	197357	1
63366	197357	1
63367	197357	1
63368	197357	1
63369	197357	1
63370	197357	1
63371	197357	1
63372	197357	1
63373	197357	1
63374	197357	1
63375	197357	1
63376	197357	1
63377	197357	1
63378	197357	1
63379	197357	1
63380	197357	1
63381	197357	1
63382	197357	1
63383	197357	1
63384	197357	1
63385	197357	1
63386	197357	1
63387	197357	1
63388	197357	1
63389	197357	1
63390	197357	1
63391	197357	1
63392	197357	1
63393	197357	1
63394	197357	1
63395	197357	1
63396	197357	1
63397	197357	1
63398	197357	1
63399	197357	1
63400	197357	1
63401	197357	1
63402	197357	1
63403	197357	1
63404	197357	1
63405	197357	1
63406	197357	1
63407	197357	1
63408	197357	1
63409	197357	1
63410	197357	1
63411	197357	1
63412	197357	1
63413	197357	1
63414	197357	1
63415	197357	1
63416	197357	1
63417	197357	1
63418	197357	1
63419	197357	1
63420	197357	1
63421	197357	1
63422	197357	1
63423	197357	1
63424	197357	1
63425	197357	1
63426	197357	1
63427	197357	1
63428	197725	1
63429	197725	1
63430	197725	1
63431	197725	1
63432	197725	1
63433	197725	1
63434	197725	1
63435	197725	1
63436	197725	1
63437	197725	1
63438	197725	1
63439	197725	1
63440	197725	1
63441	197725	1
63442	197725	1
63443	197725	1
63444	197725	1
63445	197725	1
63446	197725	1
63447	197725	1
63448	197725	1
63449	197725	1
63450	197725	1
63451	197725	1
63452	197725	1
63453	197725	1
63454	197725	1
63455	197725	1
63456	197725	1
63457	197725	1
63458	197725	1
63459	197725	1
63460	197725	1
63461	197725	1
63462	197725	1
63463	197725	1
63464	197725	1
63465	197725	1
63466	197725	1
63467	197725	1
63468	197725	1
63469	197725	1
63470	197725	1
63471	197725	1
63472	197725	1
63473	197725	1
63474	197725	1
63475	197725	1
63476	197725	1
63477	197725	1
63478	197725	1
63479	197725	1
63480	197725	1
63481	197725	1
63482	197725	1
63483	197725	1
63484	197725	1
63485	197725	1
63486	197725	1
63487	197725	1
63488	197725	1
63489	197725	1
63490	197725	1
63491	197725	1
63492	197725	1
63493	197725	1
63494	197725	1
63495	197725	1
63496	197725	1
63497	197725	1
63498	197725	1
63499	197725	1
63500	197725	1
63501	197725	1
63502	197725	1
63503	197725	1
63504	197725	1
63505	197725	1
63506	197725	1
63507	197725	1
63508	197725	1
63509	197725	1
63510	197725	1
63511	197725	1
63512	197725	1
63513	198078	1
63514	198078	1
63515	198078	1
63516	198078	1
