start	end	id_lc	length	id_protein
232	248	3549	17	3499
251	264	3550	14	3499
275	286	3551	12	3499
325	335	3552	11	3499
435	453	3553	19	3499
55	67	3554	13	579
29	51	3555	23	4248
621	635	3556	15	4248
20	34	3557	15	616
332	349	3558	18	616
218	233	3565	16	781
40	60	3566	21	4017
295	322	3567	28	4017
340	353	3568	14	4017
384	405	3569	22	4017
439	450	3570	12	4017
530	557	3571	28	4017
574	596	3572	23	4017
152	189	3573	38	2327
197	217	3574	21	2327
311	331	3575	21	2327
374	394	3576	21	2327
529	549	3577	21	2327
579	599	3578	21	2327
603	623	3579	21	2327
652	679	3580	28	2327
712	732	3581	21	2327
433	442	3582	10	1783
148	200	3583	53	1203
224	244	3584	21	1203
183	211	3585	29	763
316	351	3586	36	763
397	419	3587	23	763
138	149	3588	12	1093
140	151	3589	12	697
141	170	3590	30	62
233	251	3591	19	62
193	213	3592	21	409
226	241	3593	16	409
328	348	3594	21	409
389	416	3595	28	409
439	472	3596	34	409
542	551	3597	10	409
628	655	3598	28	409
720	737	3599	18	409
870	944	3600	75	409
420	431	3601	12	4015
203	214	3603	12	209
2	17	3604	16	3757
186	201	3605	16	1003
363	381	3606	19	1003
429	439	3607	11	1003
226	253	3608	28	300
508	521	3609	14	300
413	427	3616	15	1963
440	456	3617	17	1963
613	625	3618	13	1963
838	849	3619	12	1963
23	39	3622	17	1220
257	271	3623	15	1220
4	18	3624	15	1774
195	211	3625	17	1774
392	406	3626	15	1774
474	487	3627	14	1774
889	900	3628	12	1774
1021	1032	3629	12	1774
1089	1111	3630	23	1774
142	169	3631	28	2770
201	208	3632	8	2770
827	831	3633	5	2770
4	11	3635	8	3134
21	30	3636	10	3134
32	70	3637	39	3134
144	156	3638	13	3134
161	190	3639	30	3134
199	215	3640	17	3134
293	301	3641	9	3134
317	328	3642	12	3134
340	351	3643	12	3134
388	396	3644	9	3134
432	445	3645	14	3134
571	598	3646	28	3134
625	652	3647	28	3134
712	726	3648	15	3134
743	770	3649	28	3134
794	806	3650	13	3134
842	859	3651	18	3134
892	898	3652	7	3134
905	939	3653	35	3134
1001	1012	3654	12	3134
1062	1112	3655	51	3134
1124	1141	3656	18	3134
1193	1208	3657	16	3134
4	11	3658	8	32
23	70	3659	48	32
131	143	3660	13	32
146	168	3661	23	32
176	192	3662	17	32
270	278	3663	9	32
294	305	3664	12	32
317	328	3665	12	32
365	373	3666	9	32
409	422	3667	14	32
540	575	3668	36	32
602	629	3669	28	32
689	703	3670	15	32
721	747	3671	27	32
771	783	3672	13	32
819	836	3673	18	32
869	875	3674	7	32
879	916	3675	38	32
978	991	3676	14	32
1039	1092	3677	54	32
1104	1121	3678	18	32
1173	1188	3679	16	32
249	260	3687	12	3053
29	51	3688	23	1418
143	163	3689	21	3542
232	252	3690	21	3542
28	43	3691	16	71
360	371	3692	12	71
1606	1619	3693	14	71
155	166	3694	12	415
173	184	3695	12	415
744	760	3696	17	415
1112	1121	3697	10	415
132	146	3698	15	96
156	161	3699	6	96
169	187	3700	19	96
208	224	3701	17	96
850	862	3702	13	96
974	982	3703	9	96
1416	1432	3704	17	96
1435	1449	3705	15	96
1552	1564	3706	13	96
63	89	3710	27	623
34	44	3711	11	2974
80	95	3712	16	2319
422	436	3713	15	1494
129	145	3720	17	2950
159	193	3721	35	2950
345	360	3722	16	2950
364	381	3723	18	2950
468	485	3724	18	2950
366	380	3725	15	192
467	479	3726	13	192
79	102	3727	24	1060
303	314	3728	12	1060
533	562	3729	30	1060
79	105	3730	27	74
189	202	3731	14	74
251	277	3732	27	74
282	312	3733	31	74
718	727	3734	10	74
728	727	3735	0	74
431	441	3736	11	1313
41	54	3737	14	1222
1	25	3744	25	2619
29	44	3745	16	2619
49	112	3746	64	2619
119	149	3747	31	2619
287	299	3748	13	2619
4	24	3769	21	2523
27	48	3770	22	2523
53	99	3771	47	2523
278	292	3772	15	2523
308	322	3773	15	2523
361	374	3774	14	2523
770	789	3775	20	2523
792	805	3776	14	2523
264	277	3777	14	4031
518	527	3778	10	4031
354	390	3780	37	2784
392	452	3781	61	2784
456	470	3782	15	2784
472	507	3783	36	2784
510	530	3784	21	2784
39	51	3791	13	1934
168	192	3792	25	1934
186	201	3795	16	431
101	112	3796	12	558
144	155	3797	12	558
191	202	3798	12	558
242	260	3799	19	558
269	298	3800	30	558
210	223	3801	14	2939
642	666	3802	25	2939
675	698	3803	24	2939
745	769	3804	25	2939
793	831	3805	39	2939
850	866	3806	17	2939
1098	1123	3807	26	2939
18	52	3808	35	417
104	126	3809	23	417
286	297	3810	12	417
332	343	3811	12	417
67	79	3812	13	2308
160	170	3813	11	2308
412	425	3814	14	2308
939	950	3815	12	2308
38	51	3820	14	2891
72	88	3821	17	2891
195	212	3822	18	2891
434	458	3823	25	2891
111	130	3824	20	3456
167	179	3825	13	3456
236	243	3826	8	3456
409	431	3827	23	3456
176	189	3835	14	2307
409	419	3836	11	2307
448	458	3837	11	2307
577	589	3838	13	2307
17	28	3839	12	3789
434	446	3840	13	3789
21	31	3855	11	3521
44	69	3856	26	3521
542	555	3857	14	3521
291	303	3860	13	2645
879	893	3861	15	2645
136	145	3862	10	514
244	264	3863	21	514
606	616	3864	11	514
220	239	3865	20	734
358	386	3866	29	734
433	448	3867	16	734
483	495	3868	13	734
497	509	3869	13	734
998	1010	3870	13	734
2	16	3871	15	3932
215	232	3872	18	3932
67	80	3873	14	4243
154	169	3874	16	4243
231	240	3875	10	4243
489	503	3876	15	4243
211	228	3877	18	2613
251	276	3878	26	2613
310	339	3879	30	2613
356	380	3880	25	2613
537	551	3881	15	2613
633	649	3882	17	2613
686	694	3883	9	2613
327	349	3904	23	1534
364	381	3905	18	1534
37	54	3906	18	1860
851	876	3907	26	1860
899	924	3908	26	1860
973	986	3909	14	1860
273	307	3911	35	2144
403	423	3912	21	2144
528	543	3913	16	2144
619	631	3914	13	2144
634	644	3915	11	2144
732	769	3916	38	2144
825	853	3917	29	2144
917	922	3918	6	2144
1024	1036	3919	13	2144
1105	1117	3920	13	2144
1266	1279	3921	14	2144
1290	1304	3922	15	2144
1517	1537	3923	21	2144
1736	1747	3924	12	2144
1765	1777	3925	13	2144
1800	1813	3926	14	2144
1901	1917	3927	17	2144
4	33	3928	30	4261
157	171	3929	15	4261
186	200	3930	15	4261
205	226	3931	22	4261
293	315	3932	23	4261
344	375	3933	32	4261
468	525	3934	58	4261
528	554	3935	27	4261
673	686	3936	14	4261
870	888	3937	19	4261
949	963	3938	15	4261
965	984	3939	20	4261
995	1016	3940	22	4261
1153	1171	3941	19	4261
1210	1227	3942	18	4261
1230	1251	3943	22	4261
1308	1319	3944	12	4261
1336	1358	3945	23	4261
1396	1407	3946	12	4261
1454	1474	3947	21	4261
1512	1522	3948	11	4261
1562	1576	3949	15	4261
1583	1607	3950	25	4261
1733	1746	3951	14	4261
1771	1815	3952	45	4261
1854	1865	3953	12	4261
2111	2126	3954	16	4261
2174	2199	3955	26	4261
2374	2387	3956	14	4261
2403	2431	3957	29	4261
2433	2444	3958	12	4261
2483	2495	3959	13	4261
2503	2520	3960	18	4261
2554	2565	3961	12	4261
2614	2626	3962	13	4261
2869	2880	3963	12	4261
3206	3230	3964	25	4261
3236	3249	3965	14	4261
3283	3313	3966	31	4261
3763	3793	3967	31	4261
3807	3822	3968	16	4261
3935	3955	3969	21	4261
4019	4033	3970	15	4261
4076	4087	3971	12	4261
4216	4232	3972	17	4261
4257	4268	3973	12	4261
4282	4297	3974	16	4261
4301	4317	3975	17	4261
4628	4644	3976	17	4261
4652	4674	3977	23	4261
4836	4854	3978	19	4261
4873	4889	3979	17	4261
4912	4922	3980	11	4261
4941	4965	3981	25	4261
2	13	3982	12	519
384	418	3983	35	519
431	469	3984	39	519
683	698	3985	16	519
724	744	3986	21	519
798	827	3987	30	519
899	913	3988	15	519
1088	1136	3989	49	519
1188	1200	3990	13	519
1311	1330	3991	20	519
1358	1385	3992	28	519
1394	1417	3993	24	519
1422	1449	3994	28	519
1483	1505	3995	23	519
1550	1605	3996	56	519
1608	1620	3997	13	519
1626	1638	3998	13	519
1655	1675	3999	21	519
1714	1752	4000	39	519
1787	1848	4001	62	519
1885	1906	4002	22	519
1949	1960	4003	12	519
2476	2488	4004	13	519
2638	2661	4005	24	519
2665	2697	4006	33	519
2733	2753	4007	21	519
2794	2827	4008	34	519
2855	2866	4009	12	519
2911	2937	4010	27	519
3075	3086	4011	12	519
3149	3162	4012	14	519
3226	3253	4013	28	519
2	68	4014	67	1076
139	152	4015	14	1076
13	27	4016	15	3010
326	338	4017	13	3010
789	800	4018	12	3010
1424	1437	4019	14	3010
1715	1727	4020	13	3010
1743	1764	4021	22	3010
1787	1796	4022	10	3010
1809	1822	4023	14	3010
1840	1859	4024	20	3010
1860	1859	4025	0	3010
244	262	4026	19	1352
319	339	4027	21	1352
448	462	4028	15	2918
548	572	4029	25	2918
736	769	4030	34	2918
778	811	4031	34	2918
839	867	4032	29	2918
33	42	4034	10	64
798	811	4035	14	64
61	80	4036	20	2076
93	124	4037	32	2076
133	144	4038	12	2076
150	174	4039	25	2076
288	297	4040	10	2076
408	418	4041	11	2076
422	448	4042	27	2076
520	530	4043	11	2076
781	798	4044	18	2076
1028	1060	4045	33	2076
1114	1135	4046	22	2076
60	74	4047	15	1961
80	96	4048	17	1961
197	240	4049	44	1961
247	263	4050	17	1961
509	520	4051	12	1961
618	628	4052	11	1961
1017	1056	4053	40	1961
1070	1083	4054	14	1961
1099	1111	4055	13	1961
35	46	4056	12	1058
88	105	4057	18	1058
311	334	4058	24	1058
361	373	4059	13	1058
463	472	4060	10	1058
686	702	4061	17	1058
714	720	4062	7	1058
765	776	4063	12	1058
809	823	4064	15	1058
877	883	4065	7	1058
34	45	4066	12	1865
659	688	4067	30	1865
478	495	4068	18	886
657	668	4069	12	886
823	851	4070	29	886
797	835	4071	39	1187
81	93	4072	13	1410
827	842	4073	16	1410
2	17	4077	16	672
476	500	4078	25	672
13	24	4083	12	1104
494	500	4084	7	1104
144	172	4093	29	3135
379	390	4096	12	3888
935	947	4100	13	2273
1260	1278	4101	19	2273
1156	1167	4102	12	3754
1284	1307	4103	24	3754
1311	1331	4104	21	3754
1378	1389	4105	12	3754
1425	1441	4106	17	3754
142	158	4117	17	2026
13	25	4118	13	878
305	319	4119	15	878
600	625	4120	26	878
3	15	4124	13	1202
22	35	4125	14	1202
79	96	4126	18	1202
276	292	4151	17	3241
477	490	4152	14	157
842	853	4153	12	157
857	874	4154	18	157
888	909	4155	22	157
921	935	4156	15	157
959	972	4157	14	157
982	1020	4158	39	157
1050	1083	4159	34	157
3	17	4160	15	797
80	90	4161	11	797
25	59	4162	35	1241
87	135	4163	49	1241
147	196	4164	50	1241
211	231	4165	21	1241
240	254	4166	15	1241
305	385	4167	81	1241
29	41	4168	13	640
106	116	4169	11	640
65	70	4174	6	91
126	137	4175	12	91
5	11	4176	7	3029
18	28	4177	11	3029
74	106	4178	33	3029
189	204	4179	16	3029
345	354	4180	10	3029
8	16	4181	9	281
551	567	4182	17	281
593	611	4183	19	281
1063	1083	4184	21	281
1090	1100	4185	11	281
17	36	4186	20	2000
74	102	4187	29	2000
107	128	4188	22	2000
168	188	4189	21	2000
255	266	4190	12	2000
730	742	4191	13	2000
790	796	4192	7	2000
850	861	4193	12	2000
141	168	4194	28	1593
52	63	4199	12	907
580	593	4200	14	692
2	25	4203	24	3133
377	398	4204	22	3133
447	477	4205	31	3133
538	549	4206	12	3133
580	590	4207	11	3133
9	32	4208	24	877
352	365	4209	14	877
523	551	4210	29	877
1063	1082	4211	20	877
8	33	4212	26	729
85	96	4213	12	729
133	147	4214	15	729
528	558	4215	31	729
954	965	4216	12	729
1063	1090	4217	28	729
14	68	4223	55	175
70	87	4224	18	175
35	68	4225	34	3480
120	134	4226	15	3480
177	195	4227	19	3480
226	245	4228	20	3480
313	333	4229	21	3480
394	408	4230	15	3480
486	499	4231	14	3480
60	77	4232	18	3597
157	177	4233	21	3597
370	384	4234	15	3597
10	38	4238	29	2697
71	116	4239	46	2697
229	245	4240	17	2697
324	339	4241	16	2697
345	366	4242	22	2697
537	551	4243	15	2697
751	763	4244	13	2697
21	41	4245	21	1710
113	121	4246	9	1710
604	616	4247	13	1710
52	63	4248	12	4076
242	254	4249	13	4076
269	290	4250	22	4076
294	305	4251	12	4076
347	356	4252	10	4076
487	533	4253	47	352
613	624	4254	12	352
724	735	4255	12	352
781	790	4256	10	352
829	847	4257	19	352
890	897	4258	8	352
939	1020	4259	82	352
1027	1040	4260	14	352
153	169	4261	17	2687
192	210	4262	19	2687
333	343	4263	11	2687
354	362	4264	9	2687
430	451	4285	22	2610
519	531	4286	13	2610
543	563	4287	21	2610
601	621	4288	21	2610
640	667	4289	28	2610
672	692	4290	21	2610
1035	1094	4291	60	2610
25	36	4293	12	1277
39	48	4294	10	1277
94	115	4295	22	1277
180	202	4296	23	1277
238	257	4297	20	1277
64	84	4298	21	3290
89	99	4299	11	3290
781	784	4300	4	3290
284	303	4302	20	1328
366	383	4303	18	1328
2	29	4306	28	1261
154	165	4307	12	1261
217	229	4308	13	1261
256	279	4309	24	1261
302	311	4310	10	1261
707	720	4311	14	1261
725	740	4312	16	1261
19	39	4314	21	302
69	78	4315	10	302
260	271	4316	12	302
446	457	4317	12	302
519	535	4318	17	302
103	116	4319	14	432
465	474	4320	10	432
562	567	4321	6	432
597	626	4322	30	432
102	123	4323	22	433
135	144	4324	10	433
475	483	4325	9	433
509	522	4326	14	433
571	610	4327	40	433
34	46	4328	13	4265
70	109	4329	40	4265
608	617	4330	10	4265
14	26	4333	13	2952
78	105	4334	28	2952
209	229	4335	21	2952
264	291	4336	28	2952
334	361	4337	28	2952
378	398	4338	21	2952
400	423	4339	24	2952
481	501	4340	21	2952
513	550	4341	38	2952
640	667	4342	28	2952
422	442	4347	21	1208
91	110	4348	20	2638
206	229	4362	24	3306
237	273	4363	37	3306
157	174	4364	18	374
189	236	4365	48	374
239	253	4366	15	374
64	78	4375	15	2834
200	209	4376	10	2834
276	282	4377	7	2834
410	439	4378	30	2834
467	482	4379	16	2834
494	510	4380	17	2834
45	59	4382	15	3862
356	370	4383	15	3862
388	401	4384	14	3862
477	499	4385	23	3862
540	560	4386	21	3862
592	598	4387	7	3862
655	682	4388	28	3862
784	798	4389	15	3862
392	403	4390	12	2822
422	437	4391	16	2822
448	460	4392	13	2822
770	779	4393	10	2822
23	34	4394	12	4023
43	47	4395	5	4023
503	512	4396	10	4023
585	607	4397	23	4023
728	739	4398	12	4023
766	799	4399	34	4023
835	857	4400	23	4023
895	909	4401	15	4023
915	927	4402	13	4023
959	968	4403	10	4023
982	1013	4404	32	4023
1085	1120	4405	36	4023
1141	1160	4406	20	4023
2	48	4407	47	1735
238	264	4408	27	1735
335	347	4409	13	1735
763	774	4410	12	1735
781	795	4411	15	1735
999	1013	4412	15	1735
1287	1299	4413	13	1735
1447	1458	4414	12	1735
1499	1508	4415	10	1735
2132	2143	4416	12	1735
2211	2225	4417	15	1735
2430	2439	4418	10	1735
2661	2670	4419	10	1735
2889	2899	4420	11	1735
3235	3253	4421	19	1735
3322	3344	4422	23	1735
3365	3384	4423	20	1735
3555	3603	4424	49	1735
3633	3649	4425	17	1735
3671	3686	4426	16	1735
3897	3909	4427	13	1735
3935	3954	4428	20	1735
3981	4006	4429	26	1735
4022	4049	4430	28	1735
4089	4103	4431	15	1735
4229	4269	4432	41	1735
315	326	4442	12	3630
649	669	4443	21	3630
1088	1102	4444	15	3630
729	745	4445	17	710
1206	1220	4446	15	710
1409	1426	4447	18	710
1885	1896	4448	12	710
3861	3877	4449	17	710
4033	4048	4450	16	710
15	30	4455	16	2215
32	54	4456	23	2215
75	100	4457	26	2215
264	278	4458	15	2215
286	305	4459	20	2215
366	381	4460	16	2215
421	432	4461	12	2215
558	580	4462	23	2215
847	858	4463	12	2215
52	60	4464	9	2015
286	297	4465	12	3332
398	407	4466	10	3332
751	762	4467	12	3332
830	841	4468	12	3332
40	54	4469	15	4178
66	76	4470	11	4178
139	151	4471	13	4178
179	194	4472	16	4178
220	224	4473	5	4178
717	731	4474	15	4178
757	774	4475	18	4178
231	247	4476	17	3289
325	338	4477	14	3289
762	773	4478	12	3289
788	794	4479	7	3289
1084	1101	4480	18	3289
2	13	4481	12	1920
247	259	4482	13	1920
1293	1306	4483	14	1920
1394	1420	4484	27	1920
52	63	4485	12	856
612	628	4486	17	856
47	57	4487	11	4008
465	483	4488	19	3687
491	501	4489	11	3687
512	519	4490	8	3687
967	984	4491	18	3687
1003	1023	4492	21	3687
1051	1079	4493	29	3687
3	14	4494	12	1757
499	525	4495	27	1757
901	924	4496	24	1757
960	975	4497	16	1757
981	998	4498	18	1757
1080	1144	4499	65	1757
454	466	4500	13	2142
491	509	4501	19	2142
925	945	4502	21	2142
1144	1164	4503	21	2142
431	454	4504	24	1411
461	472	4505	12	1411
257	269	4510	13	3766
25	60	4512	36	2675
171	182	4513	12	2675
287	299	4514	13	2675
374	385	4515	12	2143
439	452	4516	14	2143
631	646	4517	16	2143
771	776	4518	6	2143
795	822	4519	28	2143
894	917	4520	24	2143
1259	1279	4521	21	2143
1306	1318	4522	13	2143
1382	1397	4523	16	2143
1474	1596	4524	123	2143
1598	1653	4525	56	2143
1659	1702	4526	44	2143
1741	1781	4527	41	2143
1785	1837	4528	53	2143
1852	1974	4529	123	2143
1986	2011	4530	26	2143
2072	2086	4531	15	2143
2099	2190	4532	92	2143
2196	2300	4533	105	2143
2311	2366	4534	56	2143
2423	2439	4535	17	2143
2452	2493	4536	42	2143
2531	2544	4537	14	2143
2575	2630	4538	56	2143
2650	2748	4539	99	2143
3087	3106	4540	20	2143
3511	3532	4541	22	2143
3687	3707	4542	21	2143
3756	3769	4543	14	2143
4259	4279	4544	21	2143
4307	4317	4545	11	2143
4381	4400	4546	20	2143
4610	4642	4547	33	2143
4646	4678	4548	33	2143
13	38	4549	26	1456
130	141	4550	12	1456
347	365	4551	19	1456
35	68	4552	34	3831
360	379	4553	20	3831
451	467	4554	17	3831
288	303	4558	16	72
52	85	4562	34	2699
382	401	4563	20	2699
7	31	4574	25	3969
117	129	4575	13	3969
259	268	4576	10	3969
761	774	4577	14	3969
1062	1075	4578	14	3969
1240	1267	4579	28	3969
1271	1298	4580	28	3969
11	36	4581	26	342
106	117	4582	12	342
377	388	4583	12	342
1232	1261	4584	30	342
1609	1620	4585	12	342
6	19	4586	14	1426
239	252	4587	14	1426
722	736	4588	15	1426
1215	1242	4589	28	1426
1246	1273	4590	28	1426
2	20	4591	19	153
909	923	4592	15	153
1193	1221	4593	29	153
1224	1244	4594	21	153
23	41	4595	19	4019
1094	1110	4596	17	4019
1254	1276	4597	23	4019
1373	1386	4598	14	4019
1523	1531	4599	9	4019
15	29	4600	15	1088
280	295	4601	16	1088
560	588	4602	29	1088
43	61	4620	19	2761
272	287	4621	16	2761
355	365	4622	11	2761
229	242	4623	14	3266
21	30	4627	10	3739
477	495	4628	19	2875
81	99	4634	19	852
117	159	4635	43	852
174	191	4636	18	852
210	231	4637	22	852
248	263	4638	16	852
277	289	4639	13	852
350	371	4640	22	852
439	449	4641	11	852
458	486	4642	29	852
505	560	4643	56	852
566	602	4644	37	852
687	708	4645	22	852
727	742	4646	16	852
743	742	4647	0	852
2	28	4648	27	2894
480	491	4649	12	2894
853	861	4650	9	2894
1664	1674	4651	11	2894
1808	1828	4652	21	2894
50	68	4653	19	1779
99	110	4654	12	1779
128	185	4655	58	1779
218	257	4656	40	1779
31	85	4657	55	1896
107	116	4658	10	1896
125	135	4659	11	1896
149	166	4660	18	1896
169	186	4661	18	1896
341	357	4662	17	2798
370	375	4663	6	2867
17	25	4664	9	2795
323	350	4665	28	2795
403	466	4666	64	2795
511	520	4667	10	2795
253	266	4668	14	3292
378	391	4669	14	3292
827	839	4670	13	3292
910	922	4671	13	3292
6	24	4673	19	3468
30	45	4674	16	3468
201	206	4675	6	3468
308	328	4676	21	3468
375	391	4677	17	3468
398	408	4678	11	3468
496	510	4679	15	3468
569	585	4680	17	3468
634	644	4681	11	3468
670	679	4682	10	3468
687	769	4683	83	3468
504	519	4709	16	1861
414	434	4711	21	1331
438	453	4712	16	1331
16	36	4726	21	4062
330	340	4727	11	4062
361	373	4728	13	4062
525	536	4729	12	4062
620	644	4730	25	4062
669	686	4731	18	4062
697	711	4732	15	4062
6	19	4733	14	829
3	26	4734	24	864
235	246	4735	12	864
73	90	4736	18	1853
13	28	4737	16	3464
384	414	4738	31	3464
2	22	4739	21	642
37	48	4740	12	642
516	534	4741	19	642
7	18	4744	12	769
306	319	4745	14	769
513	531	4746	19	769
11	31	4749	21	992
104	115	4750	12	992
208	222	4751	15	1868
349	364	4752	16	1868
180	262	4754	83	1969
274	282	4755	9	1969
296	309	4756	14	1969
336	356	4757	21	1969
417	435	4758	19	1969
442	476	4759	35	1969
509	527	4760	19	1969
560	587	4761	28	1969
592	639	4762	48	1969
64	74	4763	11	4162
375	388	4765	14	411
426	439	4766	14	411
39	59	4767	21	189
84	97	4768	14	189
16	33	4777	18	2753
359	368	4778	10	2753
91	111	4783	21	2477
137	154	4784	18	2477
370	385	4785	16	2477
415	444	4786	30	2477
476	499	4787	24	2477
554	597	4788	44	2477
93	106	4789	14	1985
3	23	4790	21	2528
38	58	4791	21	2528
87	106	4792	20	2528
169	189	4793	21	2528
326	341	4794	16	2528
361	377	4795	17	2528
558	578	4796	21	2528
696	730	4797	35	2528
769	779	4798	11	2528
780	779	4799	0	2528
2	15	4800	14	2360
100	111	4801	12	2360
397	417	4802	21	2360
564	570	4803	7	2360
582	595	4804	14	2360
630	644	4805	15	2360
682	694	4806	13	2360
751	765	4807	15	2360
9	36	4818	28	2414
73	91	4819	19	2414
201	215	4820	15	2414
218	244	4821	27	2414
430	446	4822	17	2414
500	511	4823	12	2414
522	531	4824	10	2414
596	615	4825	20	2414
634	651	4826	18	2414
757	764	4827	8	2414
820	843	4828	24	2414
858	878	4829	21	2414
884	908	4830	25	2414
931	951	4831	21	2414
955	975	4832	21	2414
998	1004	4833	7	2414
1180	1194	4834	15	2414
1240	1256	4835	17	2414
1339	1349	4836	11	2414
1365	1383	4837	19	2414
1421	1459	4838	39	2414
1466	1523	4839	58	2414
21	37	4842	17	330
150	163	4843	14	330
170	183	4844	14	330
107	131	4845	25	260
385	405	4846	21	260
438	458	4847	21	260
489	501	4848	13	260
107	115	4849	9	2807
174	182	4850	9	2807
225	269	4851	45	2807
293	308	4852	16	2807
156	166	4885	11	2346
330	343	4886	14	2346
360	375	4887	16	2346
389	397	4888	9	2346
496	527	4889	32	2346
576	593	4890	18	2346
629	639	4891	11	2346
947	979	4892	33	2346
1058	1079	4893	22	2346
1082	1095	4894	14	2346
1102	1111	4895	10	2346
1297	1315	4896	19	2346
1378	1397	4897	20	2346
1477	1489	4898	13	2346
1503	1520	4899	18	2346
1545	1561	4900	17	2346
1568	1583	4901	16	2346
1676	1691	4902	16	2346
1796	1809	4903	14	2346
1901	1921	4904	21	2346
1941	1961	4905	21	2346
2086	2105	4906	20	2346
2109	2120	4907	12	2346
2159	2172	4908	14	2346
20	31	4930	12	1936
39	50	4931	12	1936
18	40	4933	23	2877
302	319	4934	18	2877
50	94	4935	45	4336
113	135	4936	23	4336
188	201	4937	14	4336
231	252	4938	22	4336
395	406	4939	12	289
725	736	4942	12	1708
1250	1264	4943	15	1708
1510	1524	4944	15	1708
1999	2013	4945	15	1708
2725	2731	4946	7	1708
2891	2907	4947	17	1708
2958	2978	4948	21	1708
3078	3093	4949	16	1708
3360	3371	4950	12	1708
3387	3397	4951	11	1708
101	113	4952	13	679
4	38	4955	35	2937
179	189	4956	11	2937
287	298	4957	12	2937
349	365	4958	17	2937
146	161	4973	16	217
67	80	4974	14	476
110	132	4975	23	476
220	236	4976	17	476
651	672	4977	22	476
749	769	4978	21	476
150	175	4979	26	2486
369	388	4980	20	2486
802	814	4981	13	2486
990	999	4982	10	2486
74	89	4983	16	235
112	135	4984	24	235
164	178	4985	15	235
341	361	4986	21	235
526	534	4987	9	235
572	584	4988	13	235
18	30	4989	13	2466
39	52	4990	14	2466
164	178	4991	15	2466
89	98	5003	10	1492
241	253	5011	13	1029
16	44	5017	29	1063
256	265	5022	10	17
323	348	5023	26	17
350	370	5024	21	17
444	466	5025	23	17
483	489	5026	7	17
714	724	5027	11	17
736	744	5028	9	17
866	882	5029	17	17
987	1004	5030	18	17
743	756	5031	14	3825
896	908	5032	13	3825
956	965	5033	10	3825
61	72	5059	12	1369
132	155	5060	24	1369
161	183	5061	23	1369
407	435	5062	29	1369
138	160	5063	23	1374
170	189	5064	20	1374
225	244	5065	20	1374
341	365	5066	25	1374
389	417	5067	29	1374
32	44	5075	13	1041
162	179	5076	18	1041
306	335	5077	30	1041
5	14	5084	10	348
80	87	5085	8	348
2	20	5088	19	2460
148	173	5089	26	2460
253	264	5090	12	2460
322	334	5091	13	1551
360	371	5092	12	1551
2	27	5093	26	1950
687	698	5094	12	1950
701	725	5095	25	1950
470	479	5097	10	1834
559	569	5098	11	1834
333	338	5099	6	1822
359	375	5100	17	1822
520	529	5101	10	1822
603	609	5102	7	1822
622	642	5103	21	1822
52	65	5105	14	1908
413	426	5106	14	1908
473	500	5107	28	1908
699	707	5108	9	1908
823	834	5109	12	1908
1645	1662	5110	18	1908
1736	1749	5111	14	1908
2067	2079	5112	13	1908
2471	2484	5113	14	1908
2485	2484	5114	0	1908
332	343	5115	12	2256
511	527	5116	17	2256
563	574	5117	12	2256
710	738	5118	29	2256
461	470	5119	10	3557
556	583	5120	28	3557
712	730	5121	19	3557
767	785	5122	19	3557
814	829	5123	16	3557
842	866	5124	25	3557
897	925	5125	29	3557
953	963	5126	11	3557
965	989	5127	25	3557
993	1014	5128	22	3557
1031	1056	5129	26	3557
1080	1108	5130	29	3557
1518	1587	5131	70	3557
1619	1630	5132	12	3557
57	74	5133	18	1493
119	130	5134	12	1493
139	182	5135	44	1493
8	19	5136	12	2150
192	202	5137	11	2150
2	28	5138	27	3026
35	47	5139	13	3026
268	285	5140	18	3026
428	440	5141	13	3026
616	636	5142	21	3026
701	721	5143	21	3026
164	182	5147	19	699
214	227	5148	14	699
577	601	5149	25	699
992	1015	5150	24	699
6	18	5153	13	998
225	237	5154	13	998
1265	1290	5155	26	998
326	338	5156	13	764
791	802	5157	12	764
1155	1182	5158	28	764
1259	1286	5159	28	764
3	22	5166	20	1072
740	774	5167	35	1072
14	23	5168	10	2257
818	845	5169	28	2257
5	26	5170	22	1954
234	243	5171	10	1954
701	713	5172	13	1954
1189	1202	5173	14	1954
1281	1306	5174	26	1954
2	26	5175	25	105
361	381	5176	21	105
424	435	5177	12	105
745	769	5178	25	105
774	788	5179	15	105
360	373	5180	14	2995
630	640	5181	11	2995
745	771	5182	27	2995
420	442	5183	23	1000
631	642	5184	12	1000
817	829	5185	13	1000
1145	1159	5186	15	1000
1409	1436	5187	28	1000
1612	1623	5188	12	1000
1637	1662	5189	26	1000
1682	1693	5190	12	1000
21	29	5192	9	3950
302	354	5193	53	3950
412	432	5194	21	3950
45	58	5195	14	2088
94	102	5196	9	2088
393	414	5197	22	2088
442	457	5198	16	2088
475	502	5199	28	2088
527	538	5200	12	2088
583	614	5201	32	2088
625	639	5202	15	2088
647	665	5203	19	2088
671	695	5204	25	2088
762	782	5205	21	2088
797	815	5206	19	2088
106	121	5217	16	2165
420	432	5218	13	2165
452	473	5219	22	161
787	799	5220	13	161
6	57	5221	52	1754
281	321	5222	41	1754
322	321	5223	0	1754
159	201	5235	43	557
242	251	5236	10	557
71	84	5237	14	9
100	106	5238	7	9
783	794	5239	12	9
1128	1139	5240	12	9
1369	1396	5241	28	9
157	169	5244	13	795
527	540	5245	14	795
